,image_path,perimetric_complexity,pixel_complexity
93,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/什_Simplified_什.png,196.2731556887329,826.0
94,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仁_Simplified_仁.png,171.66188159610914,704.0
95,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仄_Simplified_仄.png,257.0444748280431,951.0
96,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仅_Simplified_仅.png,310.4301118221222,1091.0
97,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仆_Simplified_仆.png,198.41513114689067,759.0
98,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仇_Simplified_仇.png,265.5285706517732,1063.0
99,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/今_Simplified_今.png,210.0993613590477,649.0
100,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/介_Simplified_介.png,198.41877631886942,630.0
101,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仍_Simplified_仍.png,290.5899825324428,1143.0
102,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/从_Simplified_从.png,236.96068138456417,793.0
103,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仓_Simplified_仓.png,284.59535582231376,1019.0
104,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仔_Simplified_仔.png,250.24760221680305,991.0
105,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仕_Simplified_仕.png,233.63237575364855,989.0
106,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/他_Simplified_他.png,324.6954650670767,1318.0
107,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/仗_Simplified_仗.png,292.1251169518621,1064.0
108,C:/Users/Jerome/Documents/hanzi_data/images/Hiragino Sans GB_stretched_lee/付_Simplified_付.png,229.61399886227892,931.0
