character,pinyin,period,type,complexity,dataset,image_ID,dropdown_label
俾,bi3,Bronze,pictophonetic,243.7410762161112,hzy,B12361,俾 (bi3)
俾,bi3,Seal,pictophonetic,358.43633954356994,hzy,S05810,俾 (bi3)
倌,guan1,Seal,pictophonetic,301.54591491073694,hzy,S05818,倌 (guan1)
倍,bei4,Seal,pictophonetic,362.7651174193071,hzy,S05828,倍 (bei4)
倏,shu1,Seal,pictophonetic,390.114339921856,hzy,S07187,倏 (shu1)
倒,dao4,Seal,pictophonetic,409.98333473924873,hzy,S05917,倒 (dao4)
倚,yi3,Seal,pictophonetic,318.1871375134085,hzy,S05760,倚 (yi3)
借,jie4,Seal,pictophonetic,364.0299234633255,hzy,S05790,借 (jie4)
倦,juan4,Seal,pictophonetic,413.4663503779898,hzy,S05897,倦 (juan4)
倩,qian4,Seal,pictophonetic,332.43975367788795,hzy,S05678,倩 (qian4)
倭,wo1,Seal,pictophonetic,352.98807417338304,hzy,S05700,倭 (wo1)
债,zhai4,Seal,pictophonetic,395.7027075453936,hzy,S05920,债 (zhai4)
值,zhi2,Seal,pictophonetic,325.970377611551,hzy,S05893,值 (zhi2)
倾,qing1,Seal,pictophonetic,410.8425460377145,hzy,S05767,倾 (qing1)
假,jia4,Seal,pictophonetic,329.41120512066817,hzy,S05789,假 (jia4)
偏,pian1,Seal,pictophonetic,476.1154304457786,hzy,S05832,偏 (pian1)
偕,xie2,Seal,pictophonetic,392.8095998711827,hzy,S05753,偕 (xie2)
停,ting2,Seal,pictophonetic,326.6036923345706,hzy,S05922,停 (ting2)
健,jian4,Seal,pictophonetic,382.0091849789432,hzy,S05709,健 (jian4)
偶,ou3,Seal,pictophonetic,419.5433987476761,hzy,S05899,偶 (ou3)
偿,chang2,Bronze,other,291.8202382777115,hzy,B12334,偿 (chang2)
偿,chang2,Seal,other,382.98105947170296,hzy,S05794,偿 (chang2)
傅,fu4,Bronze,pictophonetic,260.6904369636871,hzy,B12301,傅 (fu4)
傅,fu4,Seal,pictophonetic,363.24949299095215,hzy,S05757,傅 (fu4)
傍,bang4,Seal,pictophonetic,405.2229798313864,hzy,S05798,傍 (bang4)
傧,bin1,Bronze,pictophonetic,287.6263056950653,hzy,B12297,傧 (bin1)
傧,bin1,Oracle,pictophonetic,285.7206346357633,hzy,J18933,傧 (bin1)
傧,bin1,Seal,pictophonetic,432.432596506209,hzy,S05744,傧 (bin1)
储,chu3,Seal,pictophonetic,538.9526051781892,hzy,S05740,储 (chu3)
催,cui1,Seal,pictophonetic,386.3186968812272,hzy,S05875,催 (cui1)
傲,ao4,Seal,pictophonetic,389.7839460081647,hzy,S05711,傲 (ao4)
像,xiang4,Seal,pictophonetic,379.4179394661921,hzy,S05896,像 (xiang4)
僧,seng1,Seal,pictophonetic,395.7224743234103,hzy,S05925,僧 (seng1)
僵,jiang1,Seal,pictophonetic,427.0094071491959,hzy,S05869,僵 (jiang1)
僻,pi4,Seal,pictophonetic,413.3797072769,hzy,S05842,僻 (pi4)
儒,ru2,Seal,pictophonetic,397.5371556842733,hzy,S05667,儒 (ru2)
儿,er5,Bronze,pictographic,196.82297919048537,hzy,B13464,儿 (er5)
儿,er5,Oracle,pictographic,171.37002151528958,hzy,J20499,儿 (er5)
儿,er5,Seal,pictographic,234.1090750122538,hzy,S06201,儿 (er5)
兀,wu4,Bronze,pictosynthetic,102.63516108331396,hzy,B13457,兀 (wu4)
兀,wu4,Seal,pictosynthetic,210.6267991333319,hzy,S06200,兀 (wu4)
允,yun3,Bronze,pictosynthetic,165.62018945275383,hzy,B13471,允 (yun3)
允,yun3,Oracle,pictosynthetic,117.88676593033432,hzy,J20531,允 (yun3)
允,yun3,Seal,pictosynthetic,216.2052181182631,hzy,S06202,允 (yun3)
元,yuan2,Bronze,pictologic,148.29110043952198,hzy,B00046,元 (yuan2)
元,yuan2,Oracle,pictologic,138.8792199297431,hzy,J00005,元 (yuan2)
元,yuan2,Seal,pictologic,220.2657718994045,hzy,S00003,元 (yuan2)
兄,xiong1,Bronze,pictosynthetic,162.4068472010402,hzy,B13481,兄 (xiong1)
兄,xiong1,Oracle,pictosynthetic,144.45055446831722,hzy,J20735,兄 (xiong1)
兄,xiong1,Seal,pictosynthetic,198.01999982627976,hzy,S06205,兄 (xiong1)
充,chong1,Seal,pictosynthetic,220.26422424921861,hzy,S06204,充 (chong1)
兆,zhao4,Oracle,pictographic,157.4970791013548,hzy,J01450,兆 (zhao4)
兆,zhao4,Seal,pictographic,307.1463766200588,hzy,S02382,兆 (zhao4)
先,xian1,Bronze,pictosynthetic,165.53065806961067,hzy,B13529,先 (xian1)
先,xian1,Oracle,pictosynthetic,145.38397223719565,hzy,J20872,先 (xian1)
先,xian1,Seal,pictosynthetic,204.5425938654563,hzy,S06218,先 (xian1)
光,guang1,Bronze,pictosynthetic,178.40587403108523,hzy,B14880,光 (guang1)
光,guang1,Oracle,pictosynthetic,201.65422226798583,hzy,J23059,光 (guang1)
光,guang1,Seal,pictosynthetic,239.29665788473997,hzy,S07367,光 (guang1)
克,ke4,Bronze,pictographic,177.92095965567987,hzy,B10909,克 (ke4)
克,ke4,Oracle,pictographic,155.90552732180578,hzy,J16990,克 (ke4)
克,ke4,Seal,pictographic,187.8766230844599,hzy,S04991,克 (ke4)
免,mian3,Bronze,pictosynthetic,183.36807833860613,hzy,B12519,免 (mian3)
兑,dui4,Bronze,other,169.13243783034363,hzy,B13473,兑 (dui4)
兑,dui4,Oracle,other,155.2388818987919,hzy,J20627,兑 (dui4)
兔,tu4,Oracle,pictographic,291.407831326351,hzy,J22554,兔 (tu4)
兔,tu4,Seal,pictographic,279.5577635770732,hzy,S07132,兔 (tu4)
兕,si4,Oracle,pictographic,227.1030107529399,hzy,J22020,兕 (si4)
兕,si4,Seal,pictographic,244.40625772390808,hzy,S06953,兕 (si4)
党,dang3,Seal,pictophonetic,396.1209343490024,hzy,S07425,党 (dang3)
兜,dou1,Seal,pictosynthetic,231.65229389505888,hzy,S06217,兜 (dou1)
入,ru4,Bronze,pictographic,125.42083634708374,hzy,B08065,入 (ru4)
入,ru4,Oracle,pictographic,139.462588799253,hzy,J13088,入 (ru4)
入,ru4,Seal,pictographic,131.26697759906125,hzy,S03777,入 (ru4)
全,quan2,Seal,pictosynthetic,213.44914696515067,hzy,S03782,全 (quan2)
八,ba1,Bronze,pictologic,147.8615775855939,hzy,B00940,八 (ba1)
八,ba1,Oracle,pictologic,147.8373223218433,hzy,J01423,八 (ba1)
八,ba1,Seal,pictologic,156.56603833372074,hzy,S00788,八 (ba1)
公,gong1,Bronze,pictosynthetic,212.5241798649469,hzy,B01058,公 (gong1)
公,gong1,Oracle,pictosynthetic,204.97565120805203,hzy,J01459,公 (gong1)
公,gong1,Seal,pictosynthetic,216.05018715315816,hzy,S00797,公 (gong1)
六,liu4,Bronze,pictosynthetic,193.31234618294323,hzy,B19887,六 (liu4)
六,liu4,Oracle,pictosynthetic,179.08841638708202,hzy,J29809,六 (liu4)
六,liu4,Seal,pictosynthetic,225.1589436792392,hzy,S10921,六 (liu4)
兮,xi1,Bronze,pictosynthetic,145.5328317416792,hzy,B07114,兮 (xi1)
兮,xi1,Oracle,pictosynthetic,119.26578683178472,hzy,J11577,兮 (xi1)
兮,xi1,Seal,pictosynthetic,168.70224024345063,hzy,S03508,兮 (xi1)
兰,lan2,Seal,other,431.09482794026354,hzy,S00340,兰 (lan2)
共,gong4,Bronze,pictosynthetic,225.23665746484863,hzy,B03461,共 (gong4)
共,gong4,Seal,pictosynthetic,247.474980393619,hzy,S01989,共 (gong4)
关,guan1,Bronze,pictophonetic,347.36710956582317,hzy,B16226,关 (guan1)
兴,xing4,Bronze,other,269.65742068614423,hzy,B03489,兴 (xing4)
兴,xing4,Oracle,other,285.3889970862727,hzy,J05254,兴 (xing4)
兴,xing4,Seal,other,340.2059900531652,hzy,S02001,兴 (xing4)
兵,bing1,Bronze,pictosynthetic,204.03864181137942,hzy,B03386,兵 (bing1)
兵,bing1,Oracle,pictosynthetic,211.56723256782,hzy,J05125,兵 (bing1)
兵,bing1,Seal,pictosynthetic,290.38905190559825,hzy,S01979,兵 (bing1)
具,ju4,Bronze,pictosynthetic,296.2187388373963,hzy,B03422,具 (ju4)
具,ju4,Seal,pictosynthetic,286.7097514266441,hzy,S01984,具 (ju4)
典,dian3,Bronze,pictosynthetic,310.10733330903213,hzy,B06775,典 (dian3)
典,dian3,Oracle,pictosynthetic,296.9494356828229,hzy,J10971,典 (dian3)
典,dian3,Seal,pictosynthetic,296.7645466724681,hzy,S03455,典 (dian3)
兹,zi1,Bronze,other,336.4720116696654,hzy,B00762,兹 (zi1)
兹,zi1,Oracle,other,337.25230968537005,hzy,J01048,兹 (zi1)
兹,zi1,Seal,other,346.4103991595266,hzy,S00592,兹 (zi1)
养,yang3,Bronze,other,268.7806492219267,hzy,B07938,养 (yang3)
养,yang3,Seal,other,333.2389486783375,hzy,S03706,养 (yang3)
兼,jian1,Bronze,pictosynthetic,323.15662054805296,hzy,B11167,兼 (jian1)
兼,jian1,Seal,pictosynthetic,431.6351723430749,hzy,S05098,兼 (jian1)
兽,shou4,Bronze,pictographic,336.2529686477543,hzy,B20196,兽 (shou4)
兽,shou4,Oracle,pictographic,211.49927882941265,hzy,J29896,兽 (shou4)
兽,shou4,Seal,pictographic,364.1252504477846,hzy,S10937,兽 (shou4)
冀,ji4,Bronze,pictophonetic,302.3447054937159,hzy,B12628,冀 (ji4)
冀,ji4,Seal,pictophonetic,347.2279621415058,hzy,S05950,冀 (ji4)
内,nei4,Bronze,pictologic,244.76129714943747,hzy,B08097,内 (nei4)
内,nei4,Oracle,pictologic,267.6612876190717,hzy,J13135,内 (nei4)
内,nei4,Seal,pictologic,213.65275790085445,hzy,S03778,内 (nei4)
冈,gang1,Bronze,other,282.60417709832865,hzy,B14287,冈 (gang1)
冈,gang1,Seal,other,401.22115792188754,hzy,S06660,冈 (gang1)
冉,ran3,Bronze,pictographic,303.1062402427485,hzy,B14467,冉 (ran3)
冉,ran3,Seal,pictographic,297.465323855603,hzy,S06884,冉 (ran3)
册,ce4,Bronze,pictographic,358.74171994229584,hzy,B02679,册 (ce4)
册,ce4,Oracle,pictographic,305.5527629645777,hzy,J04560,册 (ce4)
再,zai4,Bronze,pictosynthetic,334.3576501837161,hzy,B05812,再 (zai4)
再,zai4,Oracle,pictosynthetic,260.1827575187256,hzy,J09960,再 (zai4)
再,zai4,Seal,pictosynthetic,285.80549103894856,hzy,S02855,再 (zai4)
冒,mao4,Bronze,pictosynthetic,410.3225292714093,hzy,B11977,冒 (mao4)
冒,mao4,Seal,pictosynthetic,327.6147494575174,hzy,S05485,冒 (mao4)
写,xie4,Seal,other,436.58338452200536,hzy,S05260,写 (xie4)
军,jun1,Bronze,pictosynthetic,287.96723233514695,hzy,B19610,军 (jun1)
军,jun1,Seal,pictosynthetic,298.0719500848991,hzy,S10748,军 (jun1)
农,nong2,Bronze,pictosynthetic,312.6854296328587,hzy,B03506,农 (nong2)
农,nong2,Oracle,pictosynthetic,265.4704236624613,hzy,J05274,农 (nong2)
农,nong2,Seal,pictosynthetic,333.91137715231537,hzy,S02006,农 (nong2)
冠,guan4,Seal,pictosynthetic,385.4860386078559,hzy,S05473,冠 (guan4)
冢,zhong3,Bronze,pictophonetic,297.39499582628713,hzy,B14192,冢 (zhong3)
冢,zhong3,Seal,pictophonetic,319.23802596734595,hzy,S06596,冢 (zhong3)
冤,yuan1,Seal,pictosynthetic,397.4211519409311,hzy,S07134,冤 (yuan1)
冥,ming2,Seal,pictosynthetic,375.4390259476719,hzy,S04905,冥 (ming2)
冬,dong1,Bronze,pictosynthetic,232.9552465252211,hzy,B15857,冬 (dong1)
冬,dong1,Oracle,pictosynthetic,232.9927046003604,hzy,J24751,冬 (dong1)
冬,dong1,Seal,pictosynthetic,287.6940513644928,hzy,S08456,冬 (dong1)
冯,feng2,Seal,pictophonetic,332.4173293781381,hzy,S07029,冯 (feng2)
冰,bing1,Bronze,pictosynthetic,139.73021831739538,hzy,B15856,冰 (bing1)
冰,bing1,Seal,pictosynthetic,273.25282859020456,hzy,S08447,冰 (bing1)
冲,chong1,Bronze,pictophonetic,232.6725630116431,hzy,B15567,冲 (chong1)
冲,chong1,Oracle,pictophonetic,333.7593411445058,hzy,J24259,冲 (chong1)
冲,chong1,Seal,pictophonetic,317.55593957760703,hzy,S08069,冲 (chong1)
决,jue2,Seal,pictophonetic,343.3404668076546,hzy,S08184,决 (jue2)
况,kuang4,Seal,pictophonetic,334.60528853335194,hzy,S08068,况 (kuang4)
冶,ye3,Seal,other,281.1274319137529,hzy,S08458,冶 (ye3)
冷,leng3,Seal,pictophonetic,247.7187983687545,hzy,S08460,冷 (leng3)
冻,dong4,Seal,pictophonetic,312.0390588943628,hzy,S08451,冻 (dong4)
凄,qi1,Seal,pictophonetic,415.7425653263172,hzy,S07800,凄 (qi1)
准,zhun3,Seal,pictophonetic,389.1151714962456,hzy,S08272,准 (zhun3)
凉,liang2,Seal,pictophonetic,374.6585396248285,hzy,S08313,凉 (liang2)
凋,diao1,Seal,pictophonetic,346.0546999890459,hzy,S08455,凋 (diao1)
凌,ling2,Seal,pictophonetic,291.7419241692562,hzy,S08453,凌 (ling2)
减,jian3,Bronze,pictophonetic,349.7595271036953,hzy,B15626,减 (jian3)
减,jian3,Seal,pictophonetic,407.70489558112297,hzy,S08366,减 (jian3)
凑,cou4,Seal,pictophonetic,439.1603135413085,hzy,S08210,凑 (cou4)
凝,ning2,Seal,pictosynthetic,386.35005027427576,hzy,S08448,凝 (ning2)
几,ji3,Bronze,pictographic,338.7372266420513,hzy,B05890,几 (ji3)
几,ji3,Seal,pictographic,353.7240286349611,hzy,S02862,几 (ji3)
凡,fan2,Bronze,pictographic,193.8563516064297,hzy,B18648,凡 (fan2)
凡,fan2,Seal,pictographic,243.26948460285095,hzy,S10131,凡 (fan2)
凤,feng4,Oracle,other,266.22315938767565,hzy,J09625,凤 (feng4)
凤,feng4,Seal,other,429.14226832038224,hzy,S02704,凤 (feng4)
凭,ping2,Seal,pictosynthetic,304.725984997136,hzy,S10636,凭 (ping2)
凶,xiong1,Seal,pictologic,281.768845492744,hzy,S05171,凶 (xiong1)
出,chu1,Bronze,pictosynthetic,210.97443310483905,hzy,B09241,出 (chu1)
出,chu1,Oracle,pictosynthetic,206.7473184018636,hzy,J15120,出 (chu1)
出,chu1,Seal,pictosynthetic,280.69640295787605,hzy,S04439,出 (chu1)
击,ji1,Seal,pictographic,379.496422625229,hzy,S09064,击 (ji1)
函,han2,Bronze,pictographic,317.8588554223691,hzy,B10645,函 (han2)
函,han2,Oracle,pictographic,287.7893101718197,hzy,J16841,函 (han2)
刀,dao1,Oracle,pictographic,96.14598688278568,hzy,J10698,刀 (dao1)
刀,dao1,Seal,pictographic,169.71850546749727,hzy,S03141,刀 (dao1)
刃,ren4,Oracle,pictologic,150.65003990153537,hzy,J10760,刃 (ren4)
刃,ren4,Seal,pictologic,174.06743066144867,hzy,S03219,刃 (ren4)
分,fen4,Bronze,pictosynthetic,194.44044586120324,hzy,B00955,分 (fen4)
分,fen4,Oracle,pictosynthetic,164.45136788671624,hzy,J01425,分 (fen4)
分,fen4,Seal,pictosynthetic,211.9315654261644,hzy,S00789,分 (fen4)
切,qie4,Seal,pictophonetic,228.72365168548717,hzy,S03163,切 (qie4)
刊,kan1,Seal,pictophonetic,262.6786583350473,hzy,S03177,刊 (kan1)
刑,xing2,Bronze,pictophonetic,286.4616929085777,hzy,B07783,刑 (xing2)
刑,xing2,Seal,pictophonetic,311.09343694017747,hzy,S03208,刑 (xing2)
划,hua4,Seal,pictosynthetic,405.1787797282435,hzy,S03185,划 (hua4)
则,ze2,Bronze,pictosynthetic,351.836476190073,hzy,B06322,则 (ze2)
则,ze2,Seal,pictosynthetic,326.0320977332145,hzy,S03155,则 (ze2)
刚,gang1,Bronze,pictophonetic,268.94151383070505,hzy,B06352,刚 (gang1)
刚,gang1,Oracle,pictophonetic,301.05251266716624,hzy,J10727,刚 (gang1)
刚,gang1,Seal,pictophonetic,431.7073107881622,hzy,S03159,刚 (gang1)
创,chuang4,Seal,pictophonetic,333.777823975158,hzy,S03221,创 (chuang4)
初,chu1,Bronze,pictosynthetic,247.50730497956047,hzy,B06260,初 (chu1)
初,chu1,Oracle,pictosynthetic,246.2622777024933,hzy,J10715,初 (chu1)
初,chu1,Seal,pictosynthetic,329.80899842426845,hzy,S03153,初 (chu1)
删,shan1,Seal,pictosynthetic,468.2693291847845,hzy,S03179,删 (shan1)
判,pan4,Seal,pictophonetic,295.55510652030455,hzy,S03173,判 (pan4)
利,li4,Bronze,pictosynthetic,269.1880946639654,hzy,B06197,利 (li4)
利,li4,Oracle,pictosynthetic,234.7175453454032,hzy,J10713,利 (li4)
利,li4,Seal,pictosynthetic,308.12046627274526,hzy,S03150,利 (li4)
到,dao4,Bronze,pictophonetic,269.409066111618,hzy,B16138,到 (dao4)
到,dao4,Seal,pictophonetic,359.1618670419622,hzy,S08674,到 (dao4)
制,zhi4,Bronze,pictosynthetic,384.1961199209683,hzy,B06367,制 (zhi4)
制,zhi4,Seal,pictosynthetic,320.47029121065475,hzy,S03201,制 (zhi4)
刷,shua1,Seal,other,374.90001735551874,hzy,S03189,刷 (shua1)
券,quan4,Seal,pictophonetic,375.09626943241136,hzy,S10392,券 (quan4)
刹,cha4,Seal,pictophonetic,334.14642043285147,hzy,S03218,刹 (cha4)
刺,ci4,Seal,pictophonetic,333.8047030489855,hzy,S03213,刺 (ci4)
刻,ke4,Seal,pictophonetic,365.8410343756063,hzy,S03168,刻 (ke4)
剂,ji4,Seal,pictophonetic,342.70875167481177,hzy,S03188,剂 (ji4)
削,xue1,Seal,pictophonetic,303.2164204809528,hzy,S03145,削 (xue1)
剌,la2,Bronze,pictosynthetic,301.82924885759655,hzy,B09373,剌 (la2)
剌,la2,Seal,pictosynthetic,322.3174483619412,hzy,S04479,剌 (la2)
前,qian2,Bronze,pictosynthetic,210.39897253940137,hzy,B01804,前 (qian2)
前,qian2,Oracle,pictosynthetic,285.3699161626789,hzy,J02873,前 (qian2)
前,qian2,Seal,pictosynthetic,238.3834180142657,hzy,S01181,前 (qian2)
剑,jian4,Bronze,pictophonetic,359.4526832547613,hzy,B06390,剑 (jian4)
剑,jian4,Seal,pictophonetic,399.1794976442542,hzy,S03223,剑 (jian4)
剔,ti1,Seal,pictophonetic,353.3620922553161,hzy,S03214,剔 (ti1)
剖,pou1,Seal,pictophonetic,362.8873219389414,hzy,S03171,剖 (pou1)
剜,wan1,Seal,pictophonetic,396.47348148853,hzy,S03216,剜 (wan1)
剧,ju4,Seal,pictophonetic,416.5896886429161,hzy,S03217,剧 (ju4)
剩,sheng4,Bronze,pictophonetic,316.81733019108793,hzy,B09515,剩 (sheng4)
剩,sheng4,Seal,pictophonetic,456.0828060648264,hzy,S04537,剩 (sheng4)
副,fu4,Seal,pictophonetic,339.53949877423,hzy,S03169,副 (fu4)
割,ge1,Bronze,pictophonetic,282.0832749220837,hzy,B06362,割 (ge1)
割,ge1,Seal,pictophonetic,398.0812571917712,hzy,S03183,割 (ge1)
剿,jiao3,Seal,pictophonetic,396.7888261433445,hzy,S10391,剿 (jiao3)
劈,pi1,Seal,pictophonetic,328.3417453234628,hzy,S03180,劈 (pi1)
力,li4,Bronze,pictographic,126.71333965718901,hzy,B19044,力 (li4)
力,li4,Seal,pictographic,252.32383246978503,hzy,S10359,力 (li4)
办,ban4,Seal,other,410.8848738389916,hzy,S10408,办 (ban4)
功,gong1,Bronze,pictophonetic,138.64117941597613,hzy,B19047,功 (gong1)
功,gong1,Seal,pictophonetic,284.16591564279923,hzy,S10362,功 (gong1)
加,jia1,Bronze,pictosynthetic,181.02717990644803,hzy,B19057,加 (jia1)
加,jia1,Seal,pictosynthetic,281.2149611001868,hzy,S10394,加 (jia1)
务,wu4,Bronze,pictophonetic,231.13336482820625,hzy,B19048,务 (wu4)
务,wu4,Seal,pictophonetic,399.3782688382061,hzy,S10367,务 (wu4)
劣,lie4,Seal,pictosynthetic,304.6106316005554,hzy,S10385,劣 (lie4)
动,dong4,Bronze,other,260.2159205167172,hzy,B19049,动 (dong4)
动,dong4,Oracle,other,262.04894537360383,hzy,J28810,动 (dong4)
动,dong4,Seal,other,457.487797203917,hzy,S10382,动 (dong4)
助,zhu4,Seal,pictophonetic,344.0338876686538,hzy,S10363,助 (zhu4)
劫,jie2,Seal,pictosynthetic,316.2963596163406,hzy,S10401,劫 (jie2)
劲,jing4,Seal,other,351.1620175769009,hzy,S10373,劲 (jing4)
劳,lao2,Bronze,pictosynthetic,257.8978997791984,hzy,B19051,劳 (lao2)
劳,lao2,Seal,pictosynthetic,350.0041390626937,hzy,S10386,劳 (lao2)
劵,juan4,Seal,other,375.09626943241136,hzy,S10392,劵 (juan4)
势,shi4,Seal,other,351.1161677194333,hzy,S10406,势 (shi4)
勃,bo2,Seal,pictophonetic,366.19973761159713,hzy,S10399,勃 (bo2)
勇,yong3,Bronze,pictophonetic,277.31157284331846,hzy,B19058,勇 (yong3)
勇,yong3,Seal,pictophonetic,394.086097334447,hzy,S10396,勇 (yong3)
勉,mian3,Seal,pictophonetic,372.8708446137213,hzy,S10374,勉 (mian3)
勋,xun1,Bronze,other,319.9197367227813,hzy,B19046,勋 (xun1)
勋,xun1,Seal,other,457.1939750092077,hzy,S10360,勋 (xun1)
勒,lei1,Bronze,pictophonetic,303.4109481363391,hzy,B03538,勒 (lei1)
勒,lei1,Seal,pictophonetic,371.59970064965165,hzy,S02070,勒 (lei1)
勘,kan1,Seal,pictophonetic,376.7538229723813,hzy,S10407,勘 (kan1)
募,mu4,Seal,pictophonetic,366.1664490098401,hzy,S10404,募 (mu4)
勤,qin2,Bronze,pictophonetic,314.705449250938,hzy,B19054,勤 (qin2)
勤,qin2,Seal,pictophonetic,389.7875696473028,hzy,S10393,勤 (qin2)
勺,shao2,Oracle,pictographic,130.4254542805314,hzy,J28994,勺 (shao2)
勺,shao2,Seal,pictographic,125.18543215255433,hzy,S10633,勺 (shao2)
勿,wu4,Bronze,pictographic,182.8434294391092,hzy,B14432,勿 (wu4)
勿,wu4,Oracle,pictographic,146.16270283949572,hzy,J21538,勿 (wu4)
勿,wu4,Seal,pictographic,250.5944656338128,hzy,S06881,勿 (wu4)
匀,yun2,Bronze,pictosynthetic,227.6370029656498,hzy,B14182,匀 (yun2)
包,bao1,Oracle,pictosynthetic,203.99146679224216,hzy,J21340,包 (bao1)
包,bao1,Seal,pictosynthetic,267.4959665452197,hzy,S06597,包 (bao1)
匆,cong1,Bronze,pictologic,232.83486615850262,hzy,B14905,匆 (cong1)
匆,cong1,Seal,pictologic,348.11280553160816,hzy,S07444,匆 (cong1)
化,hua4,Bronze,pictosynthetic,207.70416574237905,hzy,B12536,化 (hua4)
化,hua4,Oracle,pictosynthetic,177.5984136288655,hzy,J19286,化 (hua4)
化,hua4,Seal,pictosynthetic,235.5721815776965,hzy,S05932,化 (hua4)
北,bei3,Bronze,pictosynthetic,192.50251413291332,hzy,B12610,北 (bei3)
北,bei3,Oracle,pictosynthetic,185.81074869927474,hzy,J19553,北 (bei3)
北,bei3,Seal,pictosynthetic,291.33777978161004,hzy,S05949,北 (bei3)
匙,shi5,Seal,pictophonetic,320.5681341987906,hzy,S05934,匙 (shi5)
匠,jiang4,Seal,pictosynthetic,293.9572797161742,hzy,S09448,匠 (jiang4)
匡,kuang1,Bronze,pictophonetic,371.32721430425374,hzy,B17945,匡 (kuang1)
匡,kuang1,Seal,pictophonetic,320.1377395143669,hzy,S09451,匡 (kuang1)
匪,fei3,Seal,pictophonetic,360.26322790055985,hzy,S09457,匪 (fei3)
匮,kui4,Seal,pictophonetic,402.1230334541663,hzy,S09463,匮 (kui4)
匹,pi3,Bronze,pictosynthetic,235.892634875194,hzy,B17936,匹 (pi3)
匹,pi3,Seal,pictosynthetic,207.0263790408572,hzy,S09445,匹 (pi3)
区,qu1,Bronze,pictosynthetic,287.4711649951593,hzy,B17892,区 (qu1)
区,qu1,Oracle,pictosynthetic,281.74968129411184,hzy,J27575,区 (qu1)
区,qu1,Seal,pictosynthetic,285.2569156513018,hzy,S09440,区 (qu1)
医,yi1,Seal,pictosynthetic,438.9749037068485,hzy,S11075,医 (yi1)
匿,ni4,Bronze,pictophonetic,292.74448397322317,hzy,B17893,匿 (ni4)
匿,ni4,Seal,pictophonetic,339.37242106138547,hzy,S09441,匿 (ni4)
十,shi2,Bronze,pictologic,69.45046837787163,hzy,B02851,十 (shi2)
十,shi2,Oracle,pictologic,67.94773728309238,hzy,J04837,十 (shi2)
十,shi2,Seal,pictologic,110.40926424110114,hzy,S01637,十 (shi2)
千,qian1,Bronze,pictologic,154.74356657076942,hzy,B02905,千 (qian1)
千,qian1,Oracle,pictologic,119.80365879167925,hzy,J04844,千 (qian1)
千,qian1,Seal,pictologic,215.91011157837335,hzy,S01639,千 (qian1)
卅,sa4,Bronze,pictologic,226.0358979382221,hzy,B02932,卅 (sa4)
卅,sa4,Oracle,pictologic,214.4848541280992,hzy,J04869,卅 (sa4)
卅,sa4,Seal,pictologic,235.0265092579129,hzy,S01646,卅 (sa4)
升,sheng1,Bronze,pictographic,207.02830722958623,hzy,B19528,升 (sheng1)
升,sheng1,Seal,pictographic,262.0250903504256,hzy,S10677,升 (sheng1)
午,wu3,Bronze,pictographic,129.23345000384654,hzy,B21225,午 (wu3)
午,wu3,Oracle,pictographic,70.83235727620101,hzy,J31085,午 (wu3)
午,wu3,Seal,pictographic,156.5940797780763,hzy,S11014,午 (wu3)
半,ban4,Bronze,pictosynthetic,210.41839844805736,hzy,B01144,半 (ban4)
半,ban4,Seal,pictosynthetic,199.77639324613276,hzy,S00811,半 (ban4)
华,hua4,Bronze,pictophonetic,209.87182411160023,hzy,B09339,华 (hua4)
华,hua4,Seal,pictophonetic,282.13616076718387,hzy,S04463,华 (hua4)
协,xie2,Seal,pictosynthetic,380.1179078021245,hzy,S10412,协 (xie2)
卑,bei1,Bronze,pictosynthetic,252.4678760630624,hzy,B04168,卑 (bei1)
卑,bei1,Seal,pictosynthetic,261.6984710407282,hzy,S02202,卑 (bei1)
卒,zu2,Bronze,pictologic,279.1790329467456,hzy,B12790,卒 (zu2)
卒,zu2,Oracle,pictologic,191.5430973870209,hzy,J19875,卒 (zu2)
卒,zu2,Seal,pictologic,256.6129931118587,hzy,S06095,卒 (zu2)
卓,zhuo2,Bronze,pictosynthetic,190.2023978289102,hzy,B12553,卓 (zhuo2)
卓,zhuo2,Seal,pictosynthetic,261.1299998910705,hzy,S05940,卓 (zhuo2)
单,dan1,Bronze,pictographic,275.4541382477883,hzy,B01707,单 (dan1)
单,dan1,Oracle,pictographic,194.19154441830682,hzy,J02840,单 (dan1)
