,rendered_character,simplified_character,period,image_id,distinctiveness,nearest neighbours,perimetric_complexity,pixel_complexity
8645,切,切,Traditional,28,101.76280244912095,"['奴', '叼', '口', '刁', '坊', '囗', '功', '力', '扔', '仞']",32.39903869155786,11039.0
8646,匝,匝,Traditional,40,117.90482753118629,"['西', '四', '正', '田', '返', '匹', '回', '伍', '匠', '叼']",34.40696812595834,11560.0
8647,弛,弛,Traditional,47,136.17515858150023,"['池', '泄', '地', '施', '弘', '她', '兕', '碘', '沈', '苑']",38.077490089923096,13020.0
8648,數,数,Traditional,43,129.56302209358466,"['藪', '婁', '較', '鞋', '轟', '勤', '動', '糞', '斟', '簍']",42.045893669937456,16676.0
8649,嚓,嚓,Traditional,27,128.96632628511725,"['喀', '嚏', '擦', '嘁', '噠', '噯', '嗓', '嗄', '噱', '嚕']",46.099800158057114,15172.0
8650,麻,麻,Traditional,53,136.72293170834052,"['廂', '康', '戚', '席', '庚', '展', '廉', '庸', '威', '府']",38.571807769782964,12946.0
8651,椰,椰,Traditional,41,129.46903902334446,"['棚', '極', '槨', '櫃', '櫓', '諏', '樞', '頰', '頓', '楓']",49.41590121580524,16094.0
8652,屯,屯,Traditional,11,122.77235156756004,"['夾', '杏', '本', '去', '木', '志', '夫', '來', '吏', '右']",25.246913993449382,8882.0
8653,猜,猜,Traditional,5,136.64673023889782,"['狒', '狼', '待', '晴', '猛', '倩', '扶', '拜', '拮', '精']",44.221398257559436,14644.0
8654,亦,亦,Traditional,42,120.10924665099758,"['木', '示', '永', '末', '杭', '杯', '小', '六', '京', '卞']",29.12111682657136,8880.0
8655,涼,凉,Traditional,10,113.15897763665518,"['淳', '京', '淤', '洙', '沐', '法', '泳', '沛', '凍', '沫']",30.858874875784746,9447.0
8656,密,密,Traditional,32,132.5214744132364,"['究', '突', '蜜', '窟', '卻', '客', '穿', '寄', '冢', '窗']",37.951140332387325,11964.0
8657,役,役,Traditional,50,130.24271137181825,"['段', '彼', '從', '往', '投', '徐', '很', '後', '攸', '徑']",35.35122247535457,11211.0
8658,嗯,嗯,Traditional,20,112.8931760218812,"['哩', '哏', '喂', '咽', '喝', '吧', '呷', '呢', '唄', '嗎']",43.941202236611296,13699.0
8659,婊,婊,Traditional,22,131.95587691566232,"['娘', '姥', '妹', '嬉', '妓', '姨', '娃', '妖', '姣', '姊']",36.715918733730625,13731.0
8660,肘,肘,Traditional,14,114.01191102975716,"['肚', '肢', '忖', '肝', '吋', '脂', '肋', '肛', '服', '杖']",34.19857738769455,12068.0
8661,吋,吋,Traditional,37,103.91327568681886,"['吽', '咕', '味', '吠', '呀', '叼', '叨', '咻', '呔', '叮']",28.851731357237004,9399.0
8662,問,问,Traditional,47,105.80536826631364,"['閂', '間', '閃', '閔', '門', '悶', '閭', '閒', '閏', '朋']",45.91883102371397,14645.0
8663,型,型,Traditional,31,131.16486529781193,"['垂', '聖', '理', '拌', '芝', '掣', '珂', '投', '捏', '姓']",35.55843812225479,12042.0
8664,聘,聘,Traditional,8,140.54981967950349,"['腰', '甥', '膠', '膘', '胯', '摟', '耿', '瞎', '膊', '愣']",45.8770790305565,16366.0
8665,砷,砷,Traditional,30,122.38986872145848,"['破', '碑', '碘', '伸', '硬', '碩', '呷', '吶', '砣', '神']",40.22135158963077,13139.0
8666,駐,驻,Traditional,5,132.95393529369272,"['駝', '駛', '騷', '駁', '駱', '酯', '馳', '鄔', '馱', '騙']",47.62552708476116,14968.0
8667,森,森,Traditional,17,126.78497747526367,"['林', '杯', '枉', '赤', '奔', '檢', '茬', '梵', '棟', '查']",29.799599021967317,10954.0
8668,鴉,鸦,Traditional,33,132.14509667675142,"['穆', '稠', '鴨', '顆', '撫', '聰', '醜', '摁', '嗝', '頹']",55.26332432825375,16373.0
8669,躺,躺,Traditional,10,138.61979298867445,"['賭', '淌', '睛', '躲', '瞄', '贈', '銷', '鼬', '賠', '瞞']",54.228287436169076,17990.0
8670,僵,僵,Traditional,16,121.2991431481835,"['價', '僧', '偶', '匱', '儐', '傅', '傻', '儂', '俚', '傳']",50.74846003185317,16590.0
8671,鬧,闹,Traditional,45,147.5763992106914,"['鬥', '馭', '周', '國', '調', '屬', '固', '閻', '勵', '闊']",48.81367198667473,15927.0
8672,娟,娟,Traditional,27,122.11322095421664,"['媚', '娛', '妮', '捐', '婚', '塔', '姓', '奶', '喉', '捉']",45.629317344086,14904.0
8673,目,目,Traditional,5,95.06358183753512,"['日', '曰', '自', '旦', '且', '巳', '呂', '百', '己', '回']",32.010036930132564,11061.0
8674,椒,椒,Traditional,47,123.16975656116992,"['楸', '檢', '彬', '抹', '械', '枝', '株', '材', '棟', '樣']",45.160717532846576,14809.0
8675,頂,顶,Traditional,7,113.11428176399954,"['項', '摸', '值', '使', '填', '頃', '厚', '慎', '偵', '原']",35.855853711588075,12649.0
8676,躬,躬,Traditional,7,141.37249806675993,"['射', '縣', '財', '躲', '聚', '殷', '販', '影', '島', '鄔']",36.54606786513716,13857.0
8677,煌,煌,Traditional,12,122.10580957509256,"['焊', '煽', '熄', '憎', '煙', '傾', '煤', '炮', '嗅', '妲']",42.01939501448345,13806.0
8678,悃,悃,Traditional,15,120.74526373030612,"['捆', '咽', '恤', '們', '豚', '峨', '胸', '嗨', '冊', '嗯']",47.755053533332074,16717.0
8679,仟,仟,Traditional,6,94.61117143662122,"['任', '仔', '什', '仕', '仗', '代', '壬', '仁', '付', '丘']",26.025063772131425,8969.0
8680,測,测,Traditional,50,107.8720663721416,"['渦', '混', '羽', '入', '況', '過', '囗', '邊', '濺', '泅']",41.20440594198558,12799.0
8681,攆,撵,Traditional,18,134.97596389212362,"['撩', '撻', '樺', '捧', '掩', '懂', '揮', '挎', '擂', '橙']",46.59882897419669,17139.0
8682,羸,羸,Traditional,7,138.4310247886769,"['轟', '嬴', '嘉', '氣', '贏', '蕭', '糞', '藕', '壽', '薪']",41.11571171905019,14772.0
8683,澤,泽,Traditional,32,118.02740850979708,"['漂', '逞', '深', '溪', '還', '淫', '滑', '罕', '譯', '濱']",40.6948603080517,12418.0
8684,璞,璞,Traditional,22,132.0565308371278,"['璜', '撲', '瑣', '環', '璣', '瑞', '噗', '玻', '毯', '球']",46.74002676718611,15398.0
8685,瀕,濒,Traditional,27,129.0578373861528,"['瀨', '敝', '演', '潮', '鴻', '溯', '漸', '瀆', '漁', '淑']",49.48906912246483,14831.0
8686,或,或,Traditional,36,115.29793588281473,"['求', '吏', '柬', '末', '平', '東', '支', '來', '丈', '圭']",31.498617650646136,11039.0
8687,起,起,Traditional,27,125.02814983040928,"['超', '耙', '把', '趕', '赴', '捉', '越', '走', '扯', '老']",38.522509010985054,13153.0
8688,濟,济,Traditional,37,136.58897765055517,"['齊', '率', '謙', '糜', '齋', '潛', '瘸', '灑', '瘦', '濱']",42.3088967207339,12304.0
8689,仨,仨,Traditional,2,103.279577450095,"['住', '仁', '位', '任', '仔', '仟', '厄', '仗', '代', '仕']",25.23466165622611,8110.0
8690,藪,薮,Traditional,13,133.28925402207074,"['數', '藝', '鼓', '轟', '蓋', '勤', '藍', '鞋', '載', '動']",36.60390325316103,15479.0
8691,戀,恋,Traditional,13,142.39300780206605,"['彎', '孿', '攣', '蠻', '纜', '變', '織', '繼', '繳', '縱']",57.94197659379174,15126.0
8692,梓,梓,Traditional,3,113.7273572254166,"['核', '柿', '接', '桉', '梳', '挾', '桂', '杆', '校', '杖']",33.5229369603774,12146.0
8693,諺,谚,Traditional,19,122.97625411104777,"['諱', '識', '語', '詠', '誘', '評', '訪', '諸', '謙', '諳']",42.52623524743474,13807.0
8694,剩,剩,Traditional,21,136.49178960579462,"['剝', '乘', '剿', '則', '綱', '劑', '勳', '耙', '謙', '掣']",39.54003667435888,13773.0
8695,攘,攘,Traditional,34,126.0317169335555,"['壤', '揀', '摟', '擼', '擇', '擴', '攙', '壞', '擲', '環']",45.118453985062445,17147.0
8696,駒,驹,Traditional,43,125.71167484677156,"['鮑', '鉤', '鄔', '騙', '詢', '馳', '馴', '驕', '銫', '馬']",53.09043700644283,16221.0
8697,羽,羽,Traditional,17,109.52654834005553,"['泅', '測', '囗', '叼', '況', '叨', '刁', '內', '口', '河']",34.04300375547316,11126.0
8698,愛,爱,Traditional,5,137.57482222775923,"['慶', '曼', '零', '亂', '頌', '氫', '受', '爰', '徽', '憂']",36.22300229651508,10649.0
8699,攏,拢,Traditional,1,137.7653251392165,"['擺', '瀧', '籠', '攤', '撥', '龍', '撇', '擲', '龐', '撤']",51.569485219817054,17473.0
8700,汁,汁,Traditional,20,101.43322233030132,"['汀', '汗', '汝', '沐', '沽', '江', '沃', '汰', '片', '寸']",20.44457347696502,6354.0
8701,恐,恐,Traditional,26,123.17759350959436,"['珂', '兕', '刊', '拇', '地', '因', '抱', '凸', '玖', '凹']",33.17992271821346,10698.0
8702,歉,歉,Traditional,29,144.06112157165234,"['兼', '欺', '款', '耙', '藕', '鵜', '靴', '義', '敝', '救']",44.70414841201173,17103.0
8703,鑿,凿,Traditional,39,156.33949230875697,"['撥', '藝', '灘', '罄', '斃', '糞', '叢', '對', '藜', '馨']",48.640859230355616,16711.0
8704,油,油,Traditional,44,104.94591998540508,"['池', '決', '波', '沈', '沏', '泅', '迪', '泊', '恤', '泱']",36.59201449970594,12150.0
8705,囉,啰,Traditional,35,135.32097648771023,"['邏', '噠', '嘰', '噯', '嘟', '嗓', '嚼', '嘬', '蘿', '鑼']",57.56540897307996,17151.0
8706,井,井,Traditional,41,98.08654546781406,"['甘', '丹', '卅', '廾', '共', '廿', '扶', '母', '技', '抖']",25.505978251405367,9584.0
8707,剔,剔,Traditional,26,146.90904436917305,"['剮', '別', '馴', '劉', '則', '鄙', '員', '賜', '開', '制']",42.770649529226574,13931.0
8708,打,打,Traditional,49,102.71228751349854,"['扛', '扎', '汀', '扔', '扒', '末', '扦', '折', '子', '立']",28.16005146543739,9474.0
8709,鈣,钙,Traditional,2,123.91624461233052,"['鈔', '釕', '釘', '鋁', '鈍', '鉉', '鉿', '釣', '鉛', '銩']",42.03880394936082,13786.0
8710,貓,猫,Traditional,58,127.0174270734016,"['瞄', '錨', '描', '豬', '貂', '綱', '觸', '擂', '捕', '錯']",50.19868543384426,17232.0
8711,閥,阀,Traditional,13,127.7922865007698,"['閱', '閹', '閒', '開', '問', '限', '翟', '悶', '闊', '間']",48.271193956923696,16161.0
8712,塘,塘,Traditional,15,124.71469111805752,"['增', '坤', '壤', '擴', '城', '瑭', '捷', '擂', '壞', '堆']",43.38969242804358,15634.0
8713,毒,毒,Traditional,43,116.31820633530356,"['貴', '青', '弄', '意', '去', '寺', '技', '茜', '清', '赤']",31.12669327256983,10937.0
8714,唻,唻,Traditional,33,128.39091355124413,"['啐', '峽', '呀', '嘜', '喳', '咦', '咳', '啄', '咬', '味']",37.099136324469775,13097.0
8715,朔,朔,Traditional,30,145.38936863167868,"['塑', '溯', '判', '瓶', '相', '剃', '弟', '叛', '扳', '剎']",43.45890946837265,14390.0
8716,除,除,Traditional,44,120.00816168892314,"['陰', '洽', '啥', '隊', '脫', '阻', '阮', '泠', '深', '躲']",37.65513203627236,12414.0
8717,鼠,鼠,Traditional,22,131.58578226152412,"['銀', '昆', '頃', '風', '島', '昂', '晟', '混', '息', '肆']",39.94974093718746,13290.0
8718,詛,诅,Traditional,6,110.57172918698086,"['詢', '設', '諛', '諷', '訥', '諮', '誆', '調', '鈞', '誰']",44.45095706347375,13992.0
8719,綁,绑,Traditional,32,148.12115025523272,"['緋', '練', '績', '結', '縷', '綈', '紳', '絨', '紓', '綽']",48.23911465822553,15232.0
8720,鬥,斗,Traditional,2,117.54908650635156,"['因', '周', '思', '月', '固', '用', '鉀', '甸', '一', '甲']",37.086976839096934,12691.0
8721,侯,侯,Traditional,1,115.66611177372472,"['候', '保', '屄', '侵', '尾', '侶', '尼', '喉', '庚', '伺']",41.38551262715758,13398.0
8722,絲,丝,Traditional,1,128.74154394868006,"['綠', '統', '糸', '緣', '綏', '綱', '紛', '紡', '絡', '維']",43.183793070656094,13219.0
8723,棋,棋,Traditional,10,122.67523156530088,"['拱', '柑', '模', '相', '橫', '措', '祺', '摸', '其', '構']",38.660144265999,14386.0
8724,紺,绀,Traditional,27,132.3177144650735,"['結', '紐', '絨', '純', '細', '甜', '組', '糾', '絆', '紅']",40.99416832850779,13502.0
8725,弦,弦,Traditional,31,139.143152991684,"['弘', '強', '肱', '泓', '眩', '孩', '引', '弛', '訟', '赤']",39.14379897287169,12246.0
8726,接,接,Traditional,26,105.84486040721325,"['找', '持', '摘', '技', '梓', '核', '拷', '拼', '拮', '扶']",39.59271938655369,13396.0
8727,痞,痞,Traditional,48,127.62302001550408,"['痿', '疼', '痘', '瘡', '疲', '痰', '痙', '瘸', '疚', '掂']",38.05776402402113,12054.0
8728,餘,余,Traditional,8,130.6693440226974,"['賒', '餚', '餅', '餡', '飾', '銘', '節', '穌', '銳', '餃']",49.50772309704487,15754.0
8729,扒,扒,Traditional,23,108.97101226748616,"['扎', '孔', '扔', '打', '折', '扛', '入', '扣', '永', '水']",26.170776939435434,9034.0
8730,肚,肚,Traditional,0,113.5668356700829,"['肛', '肘', '壯', '肢', '肝', '牡', '服', '吽', '脂', '妝']",35.5754328250538,12109.0
8731,詠,咏,Traditional,6,118.81057289302645,"['該', '泳', '訪', '說', '許', '設', '訣', '詢', '評', '諺']",42.8952116791966,12686.0
8732,甚,甚,Traditional,39,131.670586868335,"['某', '荒', '茬', '其', '勘', '匙', '惑', '巷', '越', '芭']",36.973684799836526,12205.0
8733,繩,绳,Traditional,38,138.6548388897335,"['絕', '總', '綱', '綿', '緝', '絢', '蠅', '細', '練', '緬']",46.804415485756735,17918.0
8734,策,策,Traditional,39,120.47551240220233,"['第', '茉', '果', '革', '茅', '業', '囗', '口', '童', '深']",36.51982519412461,11169.0
8735,咬,咬,Traditional,28,113.85102052170784,"['咳', '喀', '啐', '哎', '咕', '哼', '吶', '吽', '呀', '吭']",35.78150972506998,11656.0
8736,霧,雾,Traditional,32,138.7577343550424,"['覆', '冪', '霾', '露', '粟', '霄', '需', '鑲', '憲', '霜']",50.391864196787196,15471.0
8737,殘,残,Traditional,32,149.41193408417524,"['葵', '死', '登', '殞', '茂', '爽', '發', '棧', '碟', '伐']",40.627792752093605,12880.0
8738,稀,稀,Traditional,47,145.7687324552861,"['移', '稚', '檢', '銘', '稱', '掰', '豬', '希', '硌', '鉻']",43.044428411933126,14622.0
8739,畜,畜,Traditional,4,132.52386922537198,"['牽', '童', '旨', '剖', '系', '竟', '劑', '誒', '貪', '章']",38.72635848810055,12523.0
8740,痿,痿,Traditional,32,122.90548645942174,"['痔', '療', '痞', '康', '痰', '揉', '塗', '癢', '痣', '審']",38.05343748838462,12841.0
8741,曾,曾,Traditional,1,119.81458400825298,"['曹', '嘗', '普', '會', '奠', '寬', '置', '尊', '害', '宵']",40.197817827442954,12725.0
8742,瞬,瞬,Traditional,12,138.3322027205342,"['睜', '曖', '暖', '躲', '瞞', '睇', '睬', '腦', '眸', '慘']",46.12053841423251,16617.0
8743,增,增,Traditional,23,107.68553318219348,"['擂', '憎', '槽', '地', '塔', '換', '媚', '採', '坊', '噌']",47.67889531066449,15912.0
8744,冢,冢,Traditional,24,119.32672331604483,"['家', '果', '穿', '字', '宇', '朵', '屎', '尿', '昂', '臭']",38.237703087991044,13202.0
8745,蜷,蜷,Traditional,47,138.81287890307175,"['蟻', '蚌', '蟠', '幡', '姥', '噗', '嗜', '倦', '搓', '蛙']",42.726655482879025,15844.0
8746,田,田,Traditional,16,97.74398356313354,"['因', '日', '口', '曰', '月', '叼', '困', '囗', '囚', '巴']",40.0163538737665,13930.0
8747,黃,黄,Traditional,34,124.8506486966572,"['竇', '昔', '革', '童', '意', '菅', '槓', '覆', '散', '菁']",36.6522143866918,11946.0
8748,玷,玷,Traditional,46,122.10337606972163,"['玫', '站', '址', '拈', '珂', '玖', '珠', '佔', '刊', '沾']",36.7904146650994,12122.0
8749,垂,垂,Traditional,41,125.21138209256316,"['捶', '重', '盂', '郵', '秉', '型', '委', '華', '丟', '枉']",30.912333178841074,11559.0
8750,憐,怜,Traditional,50,146.88229245887808,"['懂', '幡', '悽', '慷', '恍', '悄', '播', '烤', '樣', '倦']",40.15901251593014,14321.0
8751,扼,扼,Traditional,15,101.51205962022377,"['拓', '拒', '扔', '板', '扳', '折', '返', '抑', '掂', '呃']",39.811988087395115,13011.0
8752,遺,遗,Traditional,0,109.72666026233404,"['遣', '違', '邊', '過', '骨', '渴', '還', '置', '窩', '潰']",40.27352145764951,14044.0
8753,咀,咀,Traditional,22,116.7968723876064,"['咱', '吽', '叩', '叨', '呷', '吧', '哏', '呎', '旺', '吋']",37.62802924325507,12684.0
8754,寇,寇,Traditional,0,122.19744883432205,"['完', '冠', '寢', '祖', '宕', '忿', '哀', '茬', '定', '銀']",46.0640325805775,14983.0
8755,菊,菊,Traditional,35,118.64420261625926,"['苟', '菌', '茜', '芮', '雨', '萍', '扶', '莓', '茉', '萊']",37.33983531983093,12011.0
8756,讀,读,Traditional,59,115.44127389523383,"['諱', '請', '譚', '諸', '謠', '謾', '講', '謹', '詢', '瀆']",52.532897251030384,16244.0
8757,消,消,Traditional,36,121.9460215367562,"['肖', '淌', '捎', '波', '浦', '沽', '尚', '涓', '洋', '沛']",36.631066167698314,10829.0
8758,移,移,Traditional,33,115.4746258311974,"['枚', '格', '救', '杉', '梅', '杪', '秒', '檢', '侈', '秋']",38.314558959963236,13361.0
8759,忠,忠,Traditional,7,122.8553738968574,"['患', '朱', '思', '決', '盅', '曳', '忿', '串', '法', '申']",28.691517424980653,9130.0
8760,螺,螺,Traditional,26,138.26069546759572,"['蟬', '蠅', '摞', '蝶', '蟒', '蛾', '蟻', '蠍', '暢', '壤']",45.85821032525314,16058.0
8761,擼,撸,Traditional,48,111.94745860735485,"['櫓', '攙', '擾', '擂', '換', '摟', '擔', '增', '撿', '擴']",50.311912777417675,15522.0
8762,淮,淮,Traditional,2,113.85002553535294,"['涯', '推', '淚', '渡', '滄', '準', '注', '液', '洽', '湄']",39.6562877006744,12649.0
8763,鑊,镬,Traditional,30,120.14569871325048,"['鍍', '鐺', '錯', '鐐', '鑑', '鏗', '鐵', '鎂', '錢', '錐']",50.01709401183547,15710.0
8764,踐,践,Traditional,5,142.71531300007814,"['路', '錢', '跨', '賤', '蹉', '跤', '跡', '跩', '跌', '蹺']",41.88127895627306,14681.0
8765,牆,墙,Traditional,33,137.63566894413654,"['瞪', '睹', '贖', '擂', '瞳', '豬', '濱', '慘', '情', '膝']",56.65156782200863,18978.0
8766,耽,耽,Traditional,24,131.42155299186692,"['耿', '醜', '馳', '取', '耶', '聊', '殃', '枕', '駝', '盹']",46.704217030412124,15175.0
8767,康,康,Traditional,40,113.95620830597473,"['庚', '庸', '承', '津', '庫', '逮', '唐', '捷', '廉', '痿']",39.20515774765266,13396.0
8768,犧,牺,Traditional,34,138.06527611207406,"['蟻', '攝', '摟', '撬', '撓', '愾', '樣', '滕', '饒', '囈']",49.46783721580191,17892.0
8769,樓,楼,Traditional,45,106.1399011126181,"['棲', '構', '模', '樺', '棟', '槽', '棱', '樽', '橫', '摟']",44.82871961080764,16470.0
8770,鏽,锈,Traditional,22,132.63808333686643,"['繡', '鐮', '鑄', '饒', '謙', '廳', '蕭', '廟', '廉', '鑰']",48.27270793246956,18401.0
8771,扁,扁,Traditional,38,126.8047401322359,"['肩', '扇', '俑', '局', '痛', '角', '甬', '捅', '屄', '向']",34.69967162924379,12543.0
8772,棉,棉,Traditional,8,114.1306610710728,"['榎', '槍', '棟', '掃', '柿', '楊', '桐', '挽', '棵', '檢']",46.86506334354719,14978.0
8773,鋒,锋,Traditional,44,118.60263073659902,"['錐', '銘', '錘', '錄', '鎂', '鉻', '鈞', '釣', '釕', '鍾']",46.42932754577832,15044.0
