,rendered_character,simplified_character,period,image_id,dataset,distinctiveness,nearest neighbours,period_stream
793,方,方,Oracle,J20213,hzy,100.43461579267094,"['父', '牛', '又', '亡', '兮', '后', '牡', '井', '古', '分']",Oracle
794,尸,尸,Oracle,J19928,hzy,93.16277279009658,"['乃', '在', '糸', '戈', '朱', '申', '兮', '父', '又', '士']",Oracle
795,伯,伯,Oracle,J18802,hzy,90.69974407655232,"['白', '今', '冬', '终', '口', '曰', '日', '旨', '土', '丁']",Oracle
796,君,君,Oracle,J02123,hzy,106.77328289423436,"['曾', '步', '止', '司', '后', '祠', '古', '氏', '老', '正']",Oracle
797,析,析,Oracle,J14210,hzy,122.27847749411812,"['林', '利', '莫', '散', '折', '典', '涉', '首', '相', '妹']",Oracle
798,戚,戚,Oracle,J27164,hzy,116.20389860763224,"['岁', '咸', '绍', '奠', '既', '旦', '折', '月', '曰', '工']",Oracle
799,旦,旦,Oracle,J16176,hzy,97.99417666172258,"['巳', '五', '奠', '贝', '豆', '师', '己', '宜', '臣', '鸟']",Oracle
800,终,终,Oracle,J27918,hzy,96.71564034406946,"['冬', '伯', '土', '丘', '六', '北', '今', '宾', '休', '宣']",Oracle
801,犹,犹,Oracle,J22671,hzy,137.3661447533035,"['稻', '盟', '遣', '页', '召', '首', '礼', '冲', '鲁', '叔']",Oracle
802,公,公,Oracle,J01459,hzy,98.9451207513569,"['口', '丘', '同', '廿', '后', '亡', '古', '尹', '宣', '曰']",Oracle
803,小,小,Oracle,J01387,hzy,93.2390971468172,"['少', '八', '外', '卜', '廿', '二', '丁', '厂', '后', '在']",Oracle
804,犬,犬,Oracle,J22640,hzy,112.90576597416904,"['乘', '合', '旧', '千', '女', '化', '武', '勿', '止', '对']",Oracle
805,傧,傧,Oracle,J18933,hzy,131.52072506479084,"['鲁', '宝', '牢', '壶', '安', '初', '区', '旁', '寝', '土']",Oracle
806,晨,晨,Oracle,J16411,hzy,109.2408843080641,"['犀', '保', '须', '卜', '淮', '巳', '不', '允', '商', '外']",Oracle
807,迟,迟,Oracle,J03548,hzy,114.60724458501618,"['旅', '疾', '逢', '逆', '北', '行', '获', '伊', '元', '卫']",Oracle
808,周,周,Oracle,J02337,hzy,126.8887782041728,"['死', '执', '辰', '队', '及', '旁', '般', '后', '弗', '井']",Oracle
809,干,干,Oracle,J26792,hzy,103.97389776733266,"['甫', '止', '工', '卯', '盂', '玉', '合', '曾', '王', '它']",Oracle
810,丁,丁,Oracle,J30232,hzy,87.60672891341753,"['日', '廿', '壬', '己', '二', '口', '气', '乃', '工', '戈']",Oracle
811,曾,曾,Oracle,J01427,hzy,111.07776106744213,"['君', '古', '干', '申', '止', '步', '卯', '省', '工', '氏']",Oracle
812,侄,侄,Oracle,J26135,hzy,115.60282594987277,"['朕', '御', '系', '虞', '竞', '牧', '绍', '祭', '午', '利']",Oracle
813,鱼,鱼,Oracle,J25149,hzy,123.79379578057964,"['亚', '曹', '唐', '既', '自', '折', '州', '曾', '基', '良']",Oracle
814,而,而,Oracle,J21689,hzy,118.1616773932567,"['老', '雨', '取', '牢', '迟', '齿', '巾', '伊', '目', '衍']",Oracle
815,客,客,Oracle,J17616,hzy,121.7526489472776,"['家', '牢', '安', '寝', '羞', '宁', '旦', '牧', '丁', '攻']",Oracle
816,强,强,Oracle,J27699,hzy,121.44618358951568,"['强', '犀', '洛', '彭', '飨', '东', '卿', '福', '辰', '陵']",Oracle
817,六,六,Oracle,J29782,hzy,101.78308562485532,"['北', '逢', '休', '冬', '终', '伯', '土', '千', '寅', '弓']",Oracle
818,午,午,Oracle,J31085,hzy,98.61412560244472,"['牧', '厂', '它', '卜', '戈', '乃', '对', '乙', '绥', '壬']",Oracle
819,果,果,Oracle,J14166,hzy,115.69595884514108,"['齐', '乐', '惠', '单', '牧', '观', '牛', '祈', '事', '犀']",Oracle
820,爰,爰,Oracle,J10329,hzy,112.85546555142044,"['午', '牧', '乙', '陆', '韦', '朕', '及', '绥', '外', '传']",Oracle
821,壶,壶,Oracle,J23704,hzy,126.89474570944446,"['令', '鲁', '百', '宣', '初', '傧', '安', '买', '食', '仓']",Oracle
822,五,五,Oracle,J29758,hzy,94.59665827775736,"['己', '豆', '旦', '师', '巳', '奠', '土', '工', '乙', '白']",Oracle
823,妹,妹,Oracle,J26131,hzy,119.64075177093892,"['奴', '御', '朕', '牧', '羞', '利', '兹', '尽', '果', '竞']",Oracle
824,句,句,Oracle,J04771,hzy,114.57617464380589,"['向', '承', '公', '辟', '山', '明', '家', '反', '丘', '贝']",Oracle
825,上,上,Oracle,J00025,hzy,102.31899509818172,"['二', '气', '下', '丁', '壬', '戈', '廿', '乙', '一', '己']",Oracle
826,高,高,Oracle,J13392,hzy,121.9652113010042,"['帛', '承', '彻', '允', '同', '辰', '鄙', '进', '宣', '命']",Oracle
827,献,献,Oracle,J22666,hzy,126.96643559207914,"['既', '葬', '员', '马', '载', '保', '爵', '毕', '枚', '竞']",Oracle
828,虎,虎,Oracle,J12168,hzy,124.66021028336635,"['绥', '歌', '姜', '羞', '毕', '观', '午', '对', '兄', '鼎']",Oracle
829,夭,夭,Oracle,J23700,hzy,103.31485956874958,"['大', '尹', '王', '士', '分', '来', '今', '又', '口', '甲']",Oracle
830,秉,秉,Oracle,J05899,hzy,113.24912430922768,"['侵', '父', '牡', '冬', '牧', '酒', '师', '牛', '今', '戈']",Oracle
831,疾,疾,Oracle,J18024,hzy,105.24606267712169,"['学', '元', '宅', '旅', '夷', '大', '化', '唯', '夫', '文']",Oracle
832,厚,厚,Oracle,J13649,hzy,121.06948396494542,"['官', '石', '福', '向', '丁', '且', '宣', '寝', '乃', '目']",Oracle
833,易,易,Oracle,J22073,hzy,115.17582352429228,"['土', '舟', '臣', '白', '五', '旨', '豆', '州', '弓', '冬']",Oracle
834,邦,邦,Oracle,J15832,hzy,122.66206287697752,"['时', '甫', '束', '封', '干', '糸', '君', '告', '朱', '考']",Oracle
835,畜,畜,Oracle,J28753,hzy,130.2387706817633,"['幽', '鄙', '食', '麦', '育', '五', '冬', '承', '合', '旨']",Oracle
836,巾,巾,Oracle,J18349,hzy,110.80020701807936,"['尹', '井', '老', '伐', '何', '雨', '在', '学', '古', '内']",Oracle
837,河,河,Oracle,J24150,hzy,104.58056322583676,"['且', '巳', '有', '须', '奠', '永', '厂', '兄', '寅', '旦']",Oracle
838,既,既,Oracle,J12715,hzy,107.38220082928189,"['光', '系', '先', '绥', '服', '此', '义', '竞', '牧', '御']",Oracle
839,元,元,Oracle,J00014,hzy,98.83444477536344,"['学', '乃', '于', '在', '疾', '它', '寅', '戈', '游', '夫']",Oracle
840,告,告,Oracle,J02030,hzy,112.91782399206764,"['出', '乍', '足', '步', '作', '涉', '时', '未', '克', '自']",Oracle
841,解,解,Oracle,J10784,hzy,132.7196535472834,"['仆', '诺', '页', '楚', '丰', '异', '服', '登', '闻', '陆']",Oracle
842,吉,吉,Oracle,J02280,hzy,106.77655922079968,"['旨', '命', '豆', '宜', '合', '祖', '工', '缶', '牡', '伯']",Oracle
843,唯,唯,Oracle,J02173,hzy,107.30159155542464,"['不', '京', '学', '元', '兄', '鄙', '疾', '辰', '允', '五']",Oracle
844,反,反,Oracle,J05903,hzy,107.87018136117156,"['承', '丙', '丹', '石', '且', '祖', '宾', '向', '丑', '旨']",Oracle
845,象,象,Oracle,J22120,hzy,118.63057262752,"['牧', '午', '师', '五', '央', '成', '牡', '逢', '兄', '乙']",Oracle
846,臣,臣,Oracle,J06569,hzy,103.63168111454452,"['奠', '且', '师', '豆', '五', '宜', '旦', '祖', '会', '合']",Oracle
847,亚,亚,Oracle,J29708,hzy,116.87662941586412,"['鱼', '斤', '自', '今', '折', '古', '犀', '曾', '曰', '足']",Oracle
848,折,折,Oracle,J01250,hzy,105.92318364958533,"['斤', '廿', '步', '工', '足', '牧', '曰', '自', '口', '犀']",Oracle
849,奠,奠,Oracle,J10989,hzy,97.9986085198702,"['郑', '旦', '臣', '五', '且', '师', '辛', '祖', '巳', '豆']",Oracle
850,女,女,Oracle,J25991,hzy,117.3440106965144,"['合', '宜', '犬', '旧', '曹', '鬼', '如', '兄', '午', '足']",Oracle
851,韦,韦,Oracle,J14065,hzy,114.18017467879262,"['申', '会', '食', '糸', '爰', '时', '奠', '乙', '只', '对']",Oracle
852,考,考,Oracle,J19927,hzy,128.819279858341,"['天', '责', '邦', '牧', '马', '折', '廿', '时', '武', '相']",Oracle
853,步,步,Oracle,J03111,hzy,100.3190875614254,"['止', '之', '乍', '牛', '正', '涉', '君', '申', '征', '足']",Oracle
854,乘,乘,Oracle,J14129,hzy,107.54347524543982,"['犬', '乃', '亟', '尸', '耳', '百', '千', '它', '戈', '牡']",Oracle
855,白,白,Oracle,J18581,hzy,90.9664698921891,"['伯', '今', '口', '曰', '工', '旨', '日', '缶', '廿', '乙']",Oracle
856,帝,帝,Oracle,J00044,hzy,120.29842140519416,"['商', '不', '允', '及', '马', '疑', '晨', '唯', '丙', '旁']",Oracle
857,戎,戎,Oracle,J26734,hzy,107.3244354075058,"['井', '又', '束', '休', '牧', '夫', '申', '戈', '母', '工']",Oracle
858,姜,姜,Oracle,J26020,hzy,119.13710037735844,"['观', '牧', '午', '歌', '视', '羞', '虎', '对', '美', '它']",Oracle
859,曹,曹,Oracle,J11472,hzy,114.89896856830931,"['足', '西', '春', '画', '传', '典', '旦', '步', '折', '女']",Oracle
860,今,今,Oracle,J12881,hzy,95.72537383833658,"['白', '伯', '土', '曰', '大', '丘', '弓', '终', '冬', '三']",Oracle
861,降,降,Oracle,J29548,hzy,115.49864847899352,"['丝', '宝', '多', '己', '昱', '归', '丁', '竞', '厂', '祥']",Oracle
862,京,京,Oracle,J13495,hzy,111.19096761130706,"['唯', '雨', '不', '夷', '允', '井', '学', '疾', '元', '商']",Oracle
863,尊,尊,Oracle,J31325,hzy,146.0275401198124,"['镬', '乃', '丁', '牢', '载', '外', '爰', '乙', '陆', '卜']",Oracle
864,观,观,Oracle,J20966,hzy,112.57217242765492,"['姜', '牧', '美', '歌', '午', '祈', '它', '奚', '绥', '鬼']",Oracle
865,斤,斤,Oracle,J29191,hzy,104.30721245499942,"['折', '曰', '出', '巳', '工', '白', '旬', '廿', '旦', '口']",Oracle
866,车,车,Oracle,J29297,hzy,131.95734751758332,"['区', '上', '二', '公', '兴', '五', '一', '相', '明', '丁']",Oracle
867,稻,稻,Oracle,J17082,hzy,129.20496391533558,"['页', '复', '绥', '画', '既', '武', '犹', '系', '歌', '爰']",Oracle
868,幼,幼,Oracle,J09998,hzy,118.03182920509032,"['氏', '甲', '戈', '赤', '戎', '乃', '口', '古', '才', '足']",Oracle
869,射,射,Oracle,J13263,hzy,122.10817558085876,"['听', '队', '折', '基', '斤', '后', '福', '己', '朕', '口']",Oracle
870,基,基,Oracle,J28395,hzy,117.39890372061588,"['眉', '祖', '福', '自', '初', '队', '古', '因', '射', '成']",Oracle
871,画,画,Oracle,J06497,hzy,116.1480669667228,"['典', '视', '载', '足', '曹', '育', '既', '鄙', '传', '食']",Oracle
872,兵,兵,Oracle,J05125,hzy,118.35929976471144,"['及', '合', '商', '辰', '旁', '承', '同', '传', '省', '乙']",Oracle
873,化,化,Oracle,J19286,hzy,104.61884724431263,"['永', '止', '又', '淮', '学', '三', '寅', '申', '曰', '牡']",Oracle
874,奴,奴,Oracle,J26137,hzy,113.71506210828672,"['御', '朕', '畏', '辟', '又', '有', '先', '妹', '队', '一']",Oracle
875,淮,淮,Oracle,J24222,hzy,105.8068811000018,"['率', '化', '元', '学', '它', '牧', '队', '洛', '永', '疑']",Oracle
876,未,未,Oracle,J31125,hzy,107.32067804194098,"['束', '朱', '牛', '先', '木', '方', '乎', '采', '玉', '又']",Oracle
877,之,之,Oracle,J14773,hzy,103.84853190008256,"['生', '牛', '步', '止', '木', '牡', '朱', '克', '士', '又']",Oracle
878,聋,聋,Oracle,J25910,hzy,148.02720643951758,"['解', '鸣', '尽', '楚', '镬', '卢', '仆', '载', '败', '监']",Oracle
879,仲,仲,Oracle,J18808,hzy,114.91476511651793,"['卯', '牛', '父', '在', '千', '夭', '甲', '后', '何', '古']",Oracle
880,伊,伊,Oracle,J18866,hzy,108.22616246883608,"['卯', '井', '老', '衍', '枚', '小', '逆', '又', '休', '尹']",Oracle
881,龟,龟,Oracle,J28156,hzy,126.17151963340956,"['员', '祥', '利', '队', '育', '曹', '射', '牧', '步', '辟']",Oracle
882,取,取,Oracle,J06139,hzy,107.54131879120024,"['兹', '丘', '宣', '卯', '止', '旦', '贝', '老', '月', '州']",Oracle
883,丑,丑,Oracle,J30870,hzy,117.7012266747224,"['逢', '反', '徐', '余', '石', '伯', '旨', '行', '衣', '宾']",Oracle
884,祠,祠,Oracle,J00427,hzy,98.08285581139744,"['司', '后', '冬', '止', '眉', '宣', '工', '宾', '旬', '日']",Oracle
885,攻,攻,Oracle,J07046,hzy,117.45534210433982,"['镬', '取', '自', '牢', '羞', '宕', '句', '辟', '得', '朕']",Oracle
886,牛,牛,Oracle,J01608,hzy,94.6209871905902,"['父', '生', '之', '方', '止', '未', '牡', '兮', '朱', '又']",Oracle
887,育,育,Oracle,J30823,hzy,112.99766141343616,"['午', '鄙', '乃', '竞', '福', '画', '牧', '它', '合', '氏']",Oracle
888,奚,奚,Oracle,J23945,hzy,112.09989470420346,"['竞', '先', '绥', '它', '二', '既', '观', '敏', '兴', '午']",Oracle
889,宗,宗,Oracle,J17698,hzy,110.5214175366742,"['宾', '宣', '逢', '旨', '余', '伯', '且', '宅', '承', '六']",Oracle
890,冬,冬,Oracle,J24751,hzy,92.73041030989044,"['终', '伯', '丘', '土', '六', '旨', '宣', '白', '北', '休']",Oracle
891,洛,洛,Oracle,J24215,hzy,113.64613991471496,"['率', '彭', '淮', '州', '它', '母', '羞', '队', '允', '二']",Oracle
892,曲,曲,Oracle,J27676,hzy,104.67693503564564,"['巳', '乃', '己', '丁', '伯', '日', '冬', '白', '师', '乙']",Oracle
893,令,令,Oracle,J21136,hzy,114.4815801939662,"['命', '食', '初', '百', '中', '耳', '吉', '对', '旨', '壶']",Oracle
894,枚,枚,Oracle,J14167,hzy,112.11756502443993,"['伊', '又', '林', '既', '卯', '老', '成', '君', '戈', '古']",Oracle
895,衣,衣,Oracle,J19793,hzy,106.24719022782064,"['余', '伯', '依', '羊', '下', '牡', '今', '六', '乃', '终']",Oracle
896,央,央,Oracle,J13462,hzy,111.64891096134797,"['先', '须', '牧', '兄', '禾', '朱', '史', '美', '木', '未']",Oracle
897,友,友,Oracle,J06178,hzy,109.34090511478932,"['有', '止', '旬', '兹', '豚', '又', '我', '淮', '井', '卯']",Oracle
898,动,动,Oracle,J28810,hzy,128.81328701403217,"['陆', '始', '传', '祈', '队', '牧', '次', '绥', '南', '奚']",Oracle
899,散,散,Oracle,J10694,hzy,126.3156654993364,"['前', '析', '相', '卫', '牧', '典', '首', '妇', '利', '尽']",Oracle
900,盟,盟,Oracle,J16515,hzy,127.68582851278892,"['遣', '鲁', '州', '曹', '惠', '牢', '格', '羞', '犹', '攻']",Oracle
901,采,采,Oracle,J14190,hzy,106.32549509305514,"['束', '至', '朱', '糸', '止', '侯', '屯', '辛', '盂', '木']",Oracle
902,角,角,Oracle,J10776,hzy,113.89073753747002,"['白', '合', '今', '旨', '食', '伯', '缶', '冬', '百', '师']",Oracle
903,唐,唐,Oracle,J02395,hzy,123.41878545004344,"['羽', '鱼', '既', '折', '事', '曹', '责', '君', '问', '尽']",Oracle
904,尽,尽,Oracle,J12349,hzy,116.26421572123624,"['牧', '折', '惠', '足', '羞', '午', '传', '绥', '服', '廿']",Oracle
905,赤,赤,Oracle,J23135,hzy,105.34260263704805,"['丘', '合', '立', '古', '氏', '乃', '戈', '冬', '工', '化']",Oracle
906,丙,丙,Oracle,J30125,hzy,104.03962073573504,"['内', '石', '目', '反', '日', '休', '牡', '丁', '白', '曰']",Oracle
907,黄,黄,Oracle,J28783,hzy,110.43516938413984,"['天', '及', '母', '游', '文', '它', '祭', '乃', '辰', '寅']",Oracle
908,昱,昱,Oracle,J16161,hzy,124.84533766093504,"['降', '问', '区', '己', '品', '乃', '队', '儿', '后', '见']",Oracle
909,绥,绥,Oracle,J27922,hzy,107.27878243576376,"['服', '午', '页', '媚', '见', '既', '竞', '奚', '它', '先']",Oracle
910,犀,犀,Oracle,J19941,hzy,108.0937000629322,"['永', '晨', '子', '允', '成', '孙', '折', '保', '承', '淮']",Oracle
911,才,才,Oracle,J14538,hzy,87.22688372796487,"['甲', '七', '士', '入', '戈', '于', '外', '口', '兮', '在']",Oracle
912,仓,仓,Oracle,J13026,hzy,133.0381708162216,"['裘', '令', '壶', '羞', '安', '袭', '宕', '旁', '竞', '行']",Oracle
913,牧,牧,Oracle,J07068,hzy,98.23460826992051,"['午', '旗', '戈', '年', '牡', '羞', '逢', '卜', '休', '又']",Oracle
914,束,束,Oracle,J15404,hzy,100.6319390141002,"['朱', '未', '糸', '采', '木', '玉', '戎', '禾', '又', '先']",Oracle
915,前,前,Oracle,J02872,hzy,130.4722510535809,"['卫', '散', '迟', '渔', '镬', '伊', '牧', '二', '安', '洛']",Oracle
916,丰,丰,Oracle,J12149,hzy,131.8505184471249,"['诺', '祈', '异', '如', '解', '莫', '登', '若', '既', '散']",Oracle
917,商,商,Oracle,J04698,hzy,111.8793151413987,"['不', '晨', '申', '唯', '学', '京', '多', '休', '犀', '允']",Oracle
918,学,学,Oracle,J07106,hzy,100.16591913818884,"['疾', '元', '在', '夫', '永', '尸', '旗', '大', '文', '唯']",Oracle
919,邑,邑,Oracle,J15814,hzy,109.3381818322114,"['兄', '追', '妾', '每', '鬼', '矢', '寅', '盂', '鄙', '武']",Oracle
920,分,分,Oracle,J01425,hzy,111.92409411731042,"['乎', '兮', '来', '夭', '方', '又', '大', '少', '化', '小']",Oracle
921,缶,缶,Oracle,J13161,hzy,101.0304935747674,"['工', '旨', '言', '白', '合', '伯', '日', '曰', '立', '口']",Oracle
922,妃,妃,Oracle,J26027,hzy,125.21816836666358,"['儿', '齐', '奚', '孙', '见', '祈', '畏', '若', '母', '队']",Oracle
923,卿,卿,Oracle,J21233,hzy,121.17042442102222,"['彭', '州', '飨', '老', '洛', '卯', '队', '福', '镬', '率']",Oracle
924,次,次,Oracle,J20984,hzy,115.18986152997302,"['福', '队', '乃', '禾', '廿', '传', '小', '先', '己', '戈']",Oracle
925,亡,亡,Oracle,J27405,hzy,92.97674698396683,"['口', '廿', '丹', '尹', '日', '古', '丁', '后', '曰', '公']",Oracle
926,攸,攸,Oracle,J07018,hzy,111.43256001274946,"['先', '它', '兄', '糸', '申', '止', '游', '时', '尸', '戈']",Oracle
927,州,州,Oracle,J24689,hzy,107.01159976402283,"['自', '率', '眉', '豆', '祠', '宣', '洛', '兹', '旦', '取']",Oracle
928,时,时,Oracle,J16086,hzy,111.27509367855414,"['宿', '邦', '糸', '申', '告', '武', '攸', '韦', '足', '先']",Oracle
929,镬,镬,Oracle,J28902,hzy,122.34135411546644,"['攻', '二', '洛', '羞', '丁', '妹', '卿', '州', '尽', '安']",Oracle
930,位,位,Oracle,J18932,hzy,106.18827260811337,"['立', '土', '旨', '北', '王', '牡', '今', '丘', '曰', '工']",Oracle
931,复,复,Oracle,J03684,hzy,131.58348505447253,"['页', '稻', '奚', '绥', '载', '兴', '既', '歌', '鼓', '礼']",Oracle
932,武,武,Oracle,J26932,hzy,109.29782635370792,"['糸', '牧', '午', '它', '先', '对', '食', '步', '旧', '兄']",Oracle
933,官,官,Oracle,J29441,hzy,114.67750967237616,"['厚', '向', '宣', '安', '石', '且', '冬', '丁', '福', '河']",Oracle
934,寝,寝,Oracle,J17594,hzy,114.99997560332638,"['家', '室', '牢', '向', '牡', '宅', '宣', '客', '丁', '祠']",Oracle
935,辟,辟,Oracle,J21270,hzy,114.70522699526408,"['牢', '奴', '正', '句', '一', '老', '网', '队', '眉', '丘']",Oracle
936,壬,壬,Oracle,J30533,hzy,89.0334141149469,"['戈', '气', '丁', '士', '乃', '廿', '二', '己', '于', '亟']",Oracle
937,页,页,Oracle,J21000,hzy,116.17457733860428,"['绥', '媚', '服', '稻', '歌', '既', '光', '见', '如', '复']",Oracle
938,裘,裘,Oracle,J19912,hzy,119.29065587071824,"['义', '行', '豚', '麦', '年', '牧', '卒', '旅', '寅', '逢']",Oracle
939,只,只,Oracle,J08686,hzy,115.79380635856845,"['鄙', '食', '获', '武', '午', '韦', '旧', '淮', '它', '鸟']",Oracle
940,生,生,Oracle,J15336,hzy,95.43397672650666,"['士', '之', '牛', '戈', '又', '口', '才', '兮', '木', '廿']",Oracle
941,弗,弗,Oracle,J26581,hzy,123.0074922398424,"['玉', '井', '卯', '先', '逐', '戎', '束', '后', '干', '天']",Oracle
942,虞,虞,Oracle,J12164,hzy,115.23209866780478,"['朕', '敏', '竞', '侄', '祭', '厂', '执', '东', '己', '既']",Oracle
943,雨,雨,Oracle,J25019,hzy,116.95499466205564,"['京', '而', '老', '巾', '内', '休', '少', '河', '何', '不']",Oracle
944,首,首,Oracle,J21004,hzy,124.68141771973748,"['春', '攻', '曹', '自', '西', '析', '取', '比', '涉', '尽']",Oracle
945,寇,寇,Oracle,J07028,hzy,141.32176995556523,"['鸣', '败', '登', '典', '载', '秦', '镬', '员', '散', '解']",Oracle
946,游,游,Oracle,J16215,hzy,106.25645745924568,"['糸', '元', '它', '乃', '辰', '追', '文', '帛', '兄', '合']",Oracle
947,龙,龙,Oracle,J25330,hzy,115.102345803639,"['盂', '酌', '元', '干', '工', '天', '每', '多', '国', '它']",Oracle
948,行,行,Oracle,J04367,hzy,111.87739403364968,"['逢', '北', '逆', '衍', '徐', '元', '裘', '余', '迟', '疾']",Oracle
949,鼓,鼓,Oracle,J12041,hzy,120.55529431055322,"['每', '载', '既', '东', '马', '允', '武', '屯', '虞', '执']",Oracle
950,屯,屯,Oracle,J00948,hzy,115.53558998357384,"['朱', '采', '允', '糸', '束', '东', '文', '承', '侯', '御']",Oracle
951,用,用,Oracle,J07733,hzy,119.2092207493786,"['庚', '子', '君', '尹', '老', '古', '死', '丹', '方', '井']",Oracle
952,扬,扬,Oracle,J25932,hzy,112.54023231155251,"['须', '奠', '征', '辛', '帛', '牛', '保', '兮', '朱', '晨']",Oracle
953,宕,宕,Oracle,J17628,hzy,122.56130294136877,"['宣', '向', '攻', '宾', '承', '牢', '相', '句', '安', '家']",Oracle
954,旗,旗,Oracle,J16192,hzy,105.8619046943697,"['牧', '木', '学', '夫', '朱', '大', '获', '年', '束', '化']",Oracle
955,妇,妇,Oracle,J26024,hzy,125.29305890296456,"['侄', '孙', '竞', '率', '敏', '二', '朕', '洛', '妹', '归']",Oracle
956,会,会,Oracle,J13025,hzy,115.58776529375794,"['食', '臣', '命', '韦', '帛', '游', '追', '鄙', '宜', '令']",Oracle
957,喜,喜,Oracle,J11924,hzy,125.35732363421906,"['出', '追', '典', '遣', '队', '步', '告', '韦', '曹', '春']",Oracle
958,老,老,Oracle,J19915,hzy,103.87124389708916,"['尹', '古', '小', '内', '丘', '巾', '伊', '卯', '而', '后']",Oracle
959,绝,绝,Oracle,J27912,hzy,121.39100512581952,"['矢', '归', '竞', '幽', '降', '午', '丝', '毕', '鄙', '羞']",Oracle
960,马,马,Oracle,J22160,hzy,113.0596955990554,"['鄙', '载', '每', '疑', '责', '天', '盂', '妾', '季', '既']",Oracle
961,廿,廿,Oracle,J04859,hzy,86.62172211045093,"['口', '丁', '亡', '八', '壬', '小', '曰', '土', '戈', '工']",Oracle
962,春,春,Oracle,J01266,hzy,119.1731135114001,"['惠', '折', '曹', '西', '爰', '牧', '传', '首', '步', '对']",Oracle
963,省,省,Oracle,J08047,hzy,118.06306705173208,"['相', '曾', '氏', '步', '直', '申', '陵', '承', '兵', '君']",Oracle
964,归,归,Oracle,J02883,hzy,112.59361789161804,"['利', '侵', '牧', '祖', '即', '冬', '取', '成', '绝', '降']",Oracle
965,克,克,Oracle,J16989,hzy,110.53439233827396,"['朱', '封', '木', '之', '步', '先', '止', '糸', '牛', '生']",Oracle
966,柳,柳,Oracle,J14154,hzy,121.11675313563812,"['卫', '义', '麦', '马', '牧', '天', '既', '豚', '它', '旗']",Oracle
967,区,区,Oracle,J27575,hzy,125.93237661838536,"['听', '昱', '车', '鲁', '或', '己', '后', '丁', '上', '祥']",Oracle
968,彭,彭,Oracle,J12022,hzy,121.08224810721568,"['洛', '卿', '率', '淮', '州', '队', '次', '传', '疆', '强']",Oracle
969,厂,厂,Oracle,J21401,hzy,92.12565854637307,"['乃', '己', '有', '于', '戈', '午', '二', '又', '丁', '它']",Oracle
970,退,退,Oracle,J03748,hzy,122.70115647063422,"['彻', '网', '石', '同', '羽', '旁', '员', '丙', '向', '队']",Oracle
971,咸,咸,Oracle,J02185,hzy,116.25513846552396,"['岁', '戚', '奠', '既', '国', '羽', '禾', '即', '征', '乙']",Oracle
972,孙,孙,Oracle,J27898,hzy,115.24128818280516,"['犀', '兹', '幽', '保', '丝', '系', '毕', '宜', '齐', '征']",Oracle
973,止,止,Oracle,J02863,hzy,95.91332791479728,"['申', '步', '旬', '牛', '又', '古', '卯', '祠', '之', '正']",Oracle
974,成,成,Oracle,J30356,hzy,105.36054146249282,"['戈', '福', '又', '牧', '它', '工', '牡', '己', '犀', '生']",Oracle
975,十,十,Oracle,J04840,hzy,129.3307517819136,"['午', '系', '竞', '奚', '侄', '羞', '牧', '兴', '卜', '绝']",Oracle
976,一,一,Oracle,J00001,hzy,112.03945473462989,"['丘', '上', '二', '又', '外', '听', '乃', '古', '丁', '辟']",Oracle
977,中,中,Oracle,J00886,hzy,115.46368376410268,"['旋', '旧', '令', '歌', '寅', '命', '化', '对', '耳', '合']",Oracle
978,事,事,Oracle,J06379,hzy,120.3847653460838,"['毕', '果', '歌', '绥', '观', '历', '羽', '午', '祈', '唐']",Oracle
979,弓,弓,Oracle,J27694,hzy,103.35508926470034,"['伯', '今', '土', '白', '丁', '日', '丘', '祖', '冬', '乃']",Oracle
980,登,登,Oracle,J03009,hzy,130.04096084364278,"['典', '若', '兴', '奚', '涉', '页', '丰', '祈', '寇', '解']",Oracle
981,得,得,Oracle,J03763,hzy,140.32641651349624,"['攻', '侵', '祥', '析', '自', '归', '彻', '句', '牢', '山']",Oracle
982,奠,奠,Seal,S03462,hzy,122.67360216444597,"['尊', '奚', '鲁', '郑', '食', '句', '每', '责', '页', '鱼']",Oracle
983,页,页,Seal,S06360,hzy,120.53186447811808,"['见', '儿', '允', '奚', '食', '虎', '鱼', '奠', '贝', '每']",Oracle
984,衍,衍,Seal,S08043,hzy,153.8245803252334,"['沈', '淮', '涉', '冲', '长', '河', '炎', '进', '征', '绥']",Oracle
985,得,得,Seal,S01407,hzy,134.89536632513665,"['退', '复', '须', '乙', '爰', '鲁', '始', '祭', '晨', '年']",Oracle
986,官,官,Seal,S10797,hzy,115.35569787710988,"['高', '宣', '厚', '安', '眉', '宰', '仓', '宾', '旬', '句']",Oracle
987,耳,耳,Seal,S08769,hzy,100.8183703888099,"['目', '反', '气', '氏', '舟', '乍', '甲', '丹', '且', '父']",Oracle
988,丘,丘,Seal,S05951,hzy,121.20278938573745,"['北', '从', '比', '正', '四', '位', '工', '化', '小', '立']",Oracle
989,女,女,Seal,S09110,hzy,120.87479028920971,"['母', '屯', '兄', '犬', '元', '武', '妃', '井', '戈', '允']",Oracle
990,食,食,Seal,S03681,hzy,111.541287435847,"['仓', '奚', '眉', '鱼', '句', '系', '允', '糸', '良', '见']",Oracle
991,土,土,Seal,S10132,hzy,81.79881640419269,"['士', '十', '玉', '工', '入', '午', '才', '王', '廿', '二']",Oracle
