participantid,condition,trialnum,character,rating,flip,controlscore
92,traditional,25,鱼,5,noflip,3
92,traditional,26,秋,5,noflip,3
92,traditional,27,氏,5,noflip,3
92,traditional,28,山,0,noflip,3
92,traditional,29,面,5,noflip,3
92,traditional,30,歹,5,noflip,3
92,traditional,31,兕,5,noflip,3
92,traditional,32,大,3,flip,3
92,traditional,33,登,5,noflip,3
92,traditional,34,京,5,noflip,3
92,traditional,35,蜀,5,flip,3
92,traditional,36,卜,3,noflip,3
92,traditional,37,夫,5,noflip,3
92,traditional,38,兽,5,noflip,3
92,traditional,39,巾,5,flip,3
92,traditional,40,水,5,noflip,3
92,traditional,41,齿,5,flip,3
92,traditional,42,甫,5,noflip,3
92,traditional,43,吕,4,noflip,3
92,traditional,44,control_乇_七,5,flip,3
92,traditional,45,泉,4,flip,3
92,traditional,46,石,4,noflip,3
92,traditional,47,亚,5,noflip,3
92,traditional,48,人,4,flip,3
92,traditional,49,单,5,noflip,3
92,traditional,50,入,1,noflip,3
92,traditional,51,壶,5,noflip,3
92,traditional,52,豆,4,flip,3
92,traditional,53,control_匜_也,1,noflip,3
92,traditional,54,句,4,flip,3
92,traditional,55,control_卡_上,2,noflip,3
93,traditional,1,蜀,4,noflip,4
93,traditional,2,歹,4,flip,4
93,traditional,3,长,4,noflip,4
93,traditional,4,马,0,noflip,4
93,traditional,5,若,0,flip,4
93,traditional,6,鼎,4,noflip,4
93,traditional,7,老,5,noflip,4
93,traditional,8,玉,2,noflip,4
93,traditional,9,杏,4,noflip,4
93,traditional,10,鹿,4,flip,4
93,traditional,11,且,4,flip,4
93,traditional,12,氏,4,noflip,4
93,traditional,13,而,4,noflip,4
93,traditional,14,未,1,noflip,4
93,traditional,15,耳,4,noflip,4
93,traditional,16,宫,4,noflip,4
93,traditional,17,control_匜_也,1,flip,4
93,traditional,18,斗,1,noflip,4
93,traditional,19,壬,4,flip,4
93,traditional,20,以,4,flip,4
93,traditional,21,永,4,noflip,4
93,traditional,22,兽,4,flip,4
93,traditional,23,卜,2,noflip,4
93,traditional,24,白,3,flip,4
93,traditional,25,它,1,noflip,4
93,traditional,26,米,1,flip,4
93,traditional,27,豆,1,flip,4
93,traditional,28,control_卡_上,4,flip,4
93,traditional,29,于,4,noflip,4
93,traditional,30,侯,1,flip,4
93,traditional,31,西,1,flip,4
93,traditional,32,仓,1,noflip,4
93,traditional,33,角,4,noflip,4
93,traditional,34,册,1,noflip,4
93,traditional,35,单,1,flip,4
93,traditional,36,高,1,noflip,4
93,traditional,37,control_刓_元,4,noflip,4
93,traditional,38,象,4,noflip,4
93,traditional,39,鱼,1,noflip,4
93,traditional,40,吕,1,noflip,4
93,traditional,41,control_乇_七,4,noflip,4
93,traditional,42,儿,1,noflip,4
93,traditional,43,曲,4,noflip,4
93,traditional,44,兕,1,flip,4
93,traditional,45,午,5,noflip,4
93,traditional,46,果,1,noflip,4
93,traditional,47,control_咫_只,4,flip,4
93,traditional,48,又,4,flip,4
93,traditional,49,糸,3,noflip,4
93,traditional,50,女,0,noflip,4
93,traditional,51,眉,1,flip,4
93,traditional,52,止,0,noflip,4
93,traditional,53,鬼,0,flip,4
93,traditional,54,犬,0,flip,4
93,traditional,55,夭,1,flip,4
94,traditional,1,高,0,flip,5
94,traditional,2,齿,5,noflip,5
94,traditional,3,杏,5,noflip,5
94,traditional,4,眉,0,flip,5
94,traditional,5,control_匜_也,5,noflip,5
94,traditional,6,父,0,flip,5
94,traditional,7,昔,5,flip,5
94,traditional,8,仓,0,flip,5
94,traditional,9,马,0,flip,5
94,traditional,10,卜,2,flip,5
94,traditional,11,鬼,3,flip,5
94,traditional,12,control_乇_七,4,noflip,5
94,traditional,13,乙,4,noflip,5
94,traditional,14,象,5,flip,5
94,traditional,15,水,3,flip,5
94,traditional,16,control_咫_只,4,noflip,5
94,traditional,17,文,0,flip,5
94,traditional,18,九,2,noflip,5
94,traditional,19,页,1,flip,5
94,traditional,20,它,1,flip,5
94,traditional,21,矢,0,noflip,5
94,traditional,22,廾,1,flip,5
94,traditional,23,自,0,flip,5
94,traditional,24,车,0,flip,5
94,traditional,25,入,3,noflip,5
94,traditional,26,帝,4,flip,5
94,traditional,27,不,0,noflip,5
94,traditional,28,control_卡_上,4,flip,5
94,traditional,29,以,3,noflip,5
94,traditional,30,壶,1,flip,5
94,traditional,31,蜀,4,flip,5
94,traditional,32,control_刓_元,4,noflip,5
94,traditional,33,泉,5,flip,5
94,traditional,34,鹿,3,flip,5
94,traditional,35,木,2,flip,5
94,traditional,36,若,2,flip,5
94,traditional,37,云,4,noflip,5
94,traditional,38,米,2,flip,5
94,traditional,39,永,4,noflip,5
94,traditional,40,侯,4,flip,5
94,traditional,41,东,4,noflip,5
94,traditional,42,夭,2,noflip,5
94,traditional,43,母,1,noflip,5
94,traditional,44,井,2,flip,5
94,traditional,45,飞,4,flip,5
94,traditional,46,弗,1,flip,5
94,traditional,47,周,1,noflip,5
94,traditional,48,气,4,noflip,5
94,traditional,49,册,0,noflip,5
94,traditional,50,女,0,flip,5
94,traditional,51,己,3,noflip,5
94,traditional,52,向,1,flip,5
94,traditional,53,易,4,flip,5
94,traditional,54,燕,5,flip,5
94,traditional,55,巳,2,flip,5
95,traditional,1,眉,4,noflip,5
95,traditional,2,辰,3,flip,5
95,traditional,3,秉,2,flip,5
95,traditional,4,才,3,flip,5
95,traditional,5,不,2,flip,5
95,traditional,6,弗,1,flip,5
95,traditional,7,高,3,flip,5
95,traditional,8,未,2,noflip,5
95,traditional,9,壶,3,flip,5
95,traditional,10,丁,1,flip,5
95,traditional,11,昔,1,flip,5
95,traditional,12,杏,3,noflip,5
95,traditional,13,斤,2,noflip,5
95,traditional,14,云,5,flip,5
95,traditional,15,丘,3,noflip,5
95,traditional,16,壬,4,flip,5
95,traditional,17,登,2,noflip,5
95,traditional,18,糸,2,noflip,5
95,traditional,19,缶,2,noflip,5
95,traditional,20,册,2,noflip,5
95,traditional,21,虎,2,flip,5
95,traditional,22,向,2,noflip,5
95,traditional,23,control_卡_上,3,flip,5
95,traditional,24,巴,2,flip,5
95,traditional,25,句,3,noflip,5
95,traditional,26,大,2,noflip,5
95,traditional,27,鱼,2,flip,5
95,traditional,28,米,4,noflip,5
95,traditional,29,巳,2,noflip,5
95,traditional,30,自,2,flip,5
95,traditional,31,网,5,flip,5
95,traditional,32,土,3,noflip,5
95,traditional,33,control_乇_七,4,flip,5
95,traditional,34,斗,4,flip,5
95,traditional,35,角,4,flip,5
95,traditional,36,兽,5,flip,5
95,traditional,37,卯,4,flip,5
95,traditional,38,克,2,flip,5
95,traditional,39,control_刓_元,3,noflip,5
95,traditional,40,衣,4,noflip,5
95,traditional,41,白,2,noflip,5
95,traditional,42,马,1,flip,5
95,traditional,43,鼎,4,flip,5
95,traditional,44,午,3,noflip,5
95,traditional,45,control_匜_也,3,noflip,5
95,traditional,46,火,1,flip,5
95,traditional,47,庚,4,flip,5
95,traditional,48,齿,4,noflip,5
95,traditional,49,control_咫_只,4,flip,5
95,traditional,50,目,2,noflip,5
95,traditional,51,井,2,noflip,5
95,traditional,52,丙,2,noflip,5
95,traditional,53,吕,3,flip,5
95,traditional,54,甲,4,flip,5
95,traditional,55,永,4,noflip,5
96,traditional,1,齿,4,noflip,4
96,traditional,2,贝,5,flip,4
96,traditional,3,巳,3,flip,4
96,traditional,4,丁,3,noflip,4
96,traditional,5,自,1,noflip,4
96,traditional,6,鸟,5,flip,4
96,traditional,7,网,5,noflip,4
96,traditional,8,control_卡_上,3,flip,4
96,traditional,9,首,4,noflip,4
96,traditional,10,甫,4,flip,4
96,traditional,11,斤,4,noflip,4
96,traditional,12,口,2,noflip,4
96,traditional,13,夫,2,noflip,4
96,traditional,14,率,4,noflip,4
96,traditional,15,秋,1,noflip,4
96,traditional,16,昔,4,flip,4
96,traditional,17,黄,5,flip,4
96,traditional,18,止,2,flip,4
96,traditional,19,未,3,flip,4
96,traditional,20,面,3,noflip,4
96,traditional,21,它,3,flip,4
96,traditional,22,侯,3,noflip,4
96,traditional,23,句,3,noflip,4
96,traditional,24,勺,4,noflip,4
96,traditional,25,才,3,noflip,4
96,traditional,26,龟,5,flip,4
96,traditional,27,又,3,flip,4
96,traditional,28,于,4,noflip,4
96,traditional,29,向,3,noflip,4
96,traditional,30,control_匜_也,2,noflip,4
96,traditional,31,车,2,noflip,4
96,traditional,32,兽,4,flip,4
96,traditional,33,弗,3,noflip,4
96,traditional,34,亚,3,flip,4
96,traditional,35,易,3,flip,4
96,traditional,36,雨,4,flip,4
96,traditional,37,帝,3,flip,4
96,traditional,38,方,3,flip,4
96,traditional,39,井,3,noflip,4
96,traditional,40,辛,3,flip,4
96,traditional,41,丰,3,noflip,4
96,traditional,42,control_乇_七,3,noflip,4
96,traditional,43,午,3,flip,4
96,traditional,44,control_刓_元,4,noflip,4
96,traditional,45,户,3,flip,4
96,traditional,46,刀,3,noflip,4
96,traditional,47,壶,4,flip,4
96,traditional,48,杏,4,flip,4
96,traditional,49,犬,2,flip,4
96,traditional,50,日,3,flip,4
96,traditional,51,矢,3,noflip,4
96,traditional,52,control_咫_只,3,noflip,4
96,traditional,53,鬼,4,noflip,4
96,traditional,54,永,4,flip,4
96,traditional,55,克,3,noflip,4
97,traditional,1,网,5,noflip,5
97,traditional,2,父,2,flip,5
97,traditional,3,角,3,noflip,5
97,traditional,4,眉,1,noflip,5
97,traditional,5,母,1,flip,5
97,traditional,6,兆,4,flip,5
97,traditional,7,牛,1,flip,5
97,traditional,8,石,1,noflip,5
97,traditional,9,老,4,noflip,5
97,traditional,10,句,1,flip,5
97,traditional,11,矢,1,flip,5
97,traditional,12,鹿,2,noflip,5
97,traditional,13,止,0,flip,5
97,traditional,14,control_卡_上,4,noflip,5
97,traditional,15,衣,0,flip,5
97,traditional,16,戈,4,noflip,5
97,traditional,17,舟,4,noflip,5
97,traditional,18,人,0,flip,5
97,traditional,19,井,0,flip,5
97,traditional,20,糸,1,noflip,5
97,traditional,21,辰,1,noflip,5
97,traditional,22,control_匜_也,3,noflip,5
97,traditional,23,泉,1,flip,5
97,traditional,24,夭,1,flip,5
97,traditional,25,巾,2,flip,5
97,traditional,26,高,3,flip,5
97,traditional,27,未,1,flip,5
97,traditional,28,易,4,flip,5
97,traditional,29,水,1,noflip,5
97,traditional,30,仓,0,noflip,5
97,traditional,31,control_刓_元,5,flip,5
97,traditional,32,斗,2,noflip,5
97,traditional,33,蜀,4,flip,5
97,traditional,34,率,5,flip,5
97,traditional,35,土,0,flip,5
97,traditional,36,弗,0,noflip,5
97,traditional,37,甫,5,flip,5
97,traditional,38,兔,2,noflip,5
97,traditional,39,刀,2,noflip,5
97,traditional,40,勺,2,flip,5
97,traditional,41,它,0,noflip,5
97,traditional,42,control_咫_只,4,flip,5
97,traditional,43,control_乇_七,4,flip,5
97,traditional,44,昔,0,noflip,5
97,traditional,45,气,5,noflip,5
97,traditional,46,登,1,noflip,5
97,traditional,47,庚,3,flip,5
97,traditional,48,辛,3,flip,5
97,traditional,49,吕,2,noflip,5
97,traditional,50,马,0,noflip,5
97,traditional,51,大,1,flip,5
97,traditional,52,鸟,2,noflip,5
97,traditional,53,亚,1,noflip,5
97,traditional,54,歹,2,flip,5
97,traditional,55,豆,1,noflip,5
98,traditional,1,虎,1,flip,5
98,traditional,2,午,5,noflip,5
98,traditional,3,兆,5,flip,5
98,traditional,4,丙,5,flip,5
98,traditional,5,石,5,noflip,5
98,traditional,6,米,5,noflip,5
98,traditional,7,率,5,flip,5
98,traditional,8,臣,4,noflip,5
98,traditional,9,卯,5,flip,5
98,traditional,10,网,5,flip,5
98,traditional,11,口,2,flip,5
98,traditional,12,歹,4,flip,5
98,traditional,13,水,4,noflip,5
98,traditional,14,舟,5,flip,5
98,traditional,15,老,5,noflip,5
98,traditional,16,长,5,flip,5
98,traditional,17,氏,5,flip,5
98,traditional,18,control_卡_上,3,flip,5
98,traditional,19,克,5,flip,5
98,traditional,20,control_乇_七,3,flip,5
98,traditional,21,自,1,noflip,5
98,traditional,22,巾,4,flip,5
98,traditional,23,宫,5,flip,5
98,traditional,24,壶,5,flip,5
98,traditional,25,廾,2,flip,5
98,traditional,26,鬼,5,flip,5
98,traditional,27,鱼,4,flip,5
98,traditional,28,黄,5,flip,5
98,traditional,29,兽,5,flip,5
98,traditional,30,户,4,noflip,5
98,traditional,31,control_刓_元,4,noflip,5
98,traditional,32,首,5,flip,5
98,traditional,33,母,4,flip,5
98,traditional,34,高,5,flip,5
98,traditional,35,甫,5,flip,5
98,traditional,36,目,2,noflip,5
98,traditional,37,于,5,flip,5
98,traditional,38,白,3,flip,5
98,traditional,39,control_匜_也,3,noflip,5
98,traditional,40,羊,5,flip,5
98,traditional,41,尸,5,noflip,5
98,traditional,42,儿,4,noflip,5
98,traditional,43,斤,4,flip,5
98,traditional,44,衣,5,noflip,5
98,traditional,45,鼠,5,noflip,5
98,traditional,46,女,4,flip,5
98,traditional,47,辰,5,noflip,5
98,traditional,48,巴,2,flip,5
98,traditional,49,卜,2,noflip,5
98,traditional,50,才,4,flip,5
98,traditional,51,杏,5,noflip,5
98,traditional,52,control_咫_只,4,noflip,5
98,traditional,53,勿,3,flip,5
98,traditional,54,侯,5,flip,5
98,traditional,55,若,3,flip,5
99,traditional,1,鼎,3,flip,5
99,traditional,2,雨,5,flip,5
99,traditional,3,羽,4,flip,5
99,traditional,4,control_咫_只,3,flip,5
99,traditional,5,control_卡_上,4,flip,5
99,traditional,6,父,4,noflip,5
99,traditional,7,乙,3,noflip,5
99,traditional,8,矢,0,flip,5
99,traditional,9,丹,2,noflip,5
99,traditional,10,氏,2,flip,5
99,traditional,11,control_匜_也,3,noflip,5
99,traditional,12,杏,2,flip,5
99,traditional,13,夭,2,noflip,5
99,traditional,14,人,2,flip,5
99,traditional,15,米,2,noflip,5
99,traditional,16,止,2,noflip,5
99,traditional,17,角,4,noflip,5
99,traditional,18,糸,3,flip,5
99,traditional,19,土,2,noflip,5
99,traditional,20,老,5,flip,5
99,traditional,21,京,2,noflip,5
99,traditional,22,廾,2,noflip,5
99,traditional,23,弓,4,noflip,5
99,traditional,24,白,2,flip,5
99,traditional,25,鼠,4,flip,5
99,traditional,26,秉,5,noflip,5
99,traditional,27,入,3,noflip,5
99,traditional,28,control_刓_元,3,flip,5
99,traditional,29,克,2,noflip,5
99,traditional,30,乃,4,flip,5
99,traditional,31,燕,4,noflip,5
99,traditional,32,儿,2,noflip,5
99,traditional,33,鬼,3,flip,5
99,traditional,34,火,2,flip,5
99,traditional,35,帝,2,flip,5
99,traditional,36,木,3,noflip,5
99,traditional,37,门,2,flip,5
99,traditional,38,目,2,noflip,5
99,traditional,39,月,2,noflip,5
99,traditional,40,control_乇_七,3,flip,5
99,traditional,41,辛,4,noflip,5
99,traditional,42,勿,3,flip,5
99,traditional,43,日,3,noflip,5
99,traditional,44,母,2,flip,5
99,traditional,45,吕,4,noflip,5
99,traditional,46,斗,4,noflip,5
99,traditional,47,未,2,flip,5
99,traditional,48,井,2,noflip,5
99,traditional,49,率,5,flip,5
99,traditional,50,于,5,noflip,5
99,traditional,51,云,5,flip,5
99,traditional,52,易,4,noflip,5
99,traditional,53,自,2,noflip,5
99,traditional,54,眉,4,noflip,5
99,traditional,55,兔,4,noflip,5
100,traditional,1,子,0,noflip,3
100,traditional,2,虎,0,flip,3
100,traditional,3,舟,0,flip,3
100,traditional,4,火,0,noflip,3
100,traditional,5,control_卡_上,2,noflip,3
100,traditional,6,氏,5,flip,3
100,traditional,7,control_乇_七,3,flip,3
100,traditional,8,庚,5,flip,3
100,traditional,9,午,5,flip,3
100,traditional,10,control_咫_只,4,flip,3
100,traditional,11,高,0,noflip,3
100,traditional,12,石,2,noflip,3
100,traditional,13,它,0,flip,3
100,traditional,14,臣,1,flip,3
100,traditional,15,又,1,flip,3
100,traditional,16,向,2,flip,3
100,traditional,17,甫,4,flip,3
100,traditional,18,卯,4,flip,3
100,traditional,19,秋,0,noflip,3
100,traditional,20,兽,5,noflip,3
100,traditional,21,犬,1,noflip,3
100,traditional,22,介,1,noflip,3
100,traditional,23,土,2,noflip,3
100,traditional,24,兕,0,flip,3
100,traditional,25,角,0,noflip,3
100,traditional,26,尸,5,noflip,3
100,traditional,27,井,2,flip,3
100,traditional,28,女,2,noflip,3
100,traditional,29,单,1,flip,3
100,traditional,30,而,4,flip,3
100,traditional,31,京,1,noflip,3
100,traditional,32,儿,0,flip,3
100,traditional,33,缶,1,noflip,3
100,traditional,34,九,1,noflip,3
100,traditional,35,川,0,flip,3
100,traditional,36,control_匜_也,2,noflip,3
100,traditional,37,永,3,flip,3
100,traditional,38,禾,1,noflip,3
100,traditional,39,田,0,flip,3
100,traditional,40,矢,1,noflip,3
100,traditional,41,廾,2,flip,3
100,traditional,42,乃,5,noflip,3
100,traditional,43,耳,1,noflip,3
100,traditional,44,鸟,4,noflip,3
100,traditional,45,木,0,flip,3
100,traditional,46,羽,0,flip,3
100,traditional,47,control_刓_元,5,flip,3
100,traditional,48,云,5,noflip,3
100,traditional,49,丙,5,flip,3
100,traditional,50,鹿,0,noflip,3
100,traditional,51,若,1,noflip,3
100,traditional,52,才,5,flip,3
100,traditional,53,山,0,noflip,3
100,traditional,54,文,0,flip,3
100,traditional,55,勺,1,flip,3
101,traditional,1,矢,0,flip,5
101,traditional,2,大,1,noflip,5
101,traditional,3,又,2,flip,5
101,traditional,4,control_卡_上,4,noflip,5
101,traditional,5,角,4,flip,5
101,traditional,6,斗,1,flip,5
101,traditional,7,石,2,noflip,5
101,traditional,8,句,3,flip,5
101,traditional,9,向,3,noflip,5
101,traditional,10,雨,5,flip,5
101,traditional,11,车,2,flip,5
101,traditional,12,且,3,noflip,5
101,traditional,13,卯,3,flip,5
101,traditional,14,田,2,noflip,5
101,traditional,15,禾,1,flip,5
101,traditional,16,鹿,2,flip,5
101,traditional,17,九,3,noflip,5
101,traditional,18,歹,3,noflip,5
101,traditional,19,儿,1,noflip,5
101,traditional,20,马,0,noflip,5
101,traditional,21,鬼,2,flip,5
101,traditional,22,水,5,noflip,5
101,traditional,23,缶,4,flip,5
101,traditional,24,鼠,4,noflip,5
101,traditional,25,耳,2,noflip,5
101,traditional,26,未,4,flip,5
101,traditional,27,方,3,noflip,5
101,traditional,28,南,2,flip,5
101,traditional,29,control_乇_七,4,flip,5
101,traditional,30,土,3,noflip,5
101,traditional,31,登,3,flip,5
101,traditional,32,它,2,flip,5
101,traditional,33,刀,3,flip,5
101,traditional,34,兔,2,flip,5
101,traditional,35,燕,2,flip,5
101,traditional,36,丁,3,noflip,5
101,traditional,37,父,3,noflip,5
101,traditional,38,函,4,noflip,5
101,traditional,39,贝,2,noflip,5
101,traditional,40,东,3,flip,5
101,traditional,41,control_咫_只,3,noflip,5
101,traditional,42,control_匜_也,3,noflip,5
101,traditional,43,甫,3,flip,5
101,traditional,44,米,4,flip,5
101,traditional,45,辛,4,noflip,5
101,traditional,46,黄,4,noflip,5
101,traditional,47,女,2,flip,5
101,traditional,48,子,2,noflip,5
101,traditional,49,火,2,noflip,5
101,traditional,50,仓,1,noflip,5
101,traditional,51,control_刓_元,4,flip,5
101,traditional,52,于,5,flip,5
101,traditional,53,井,3,flip,5
101,traditional,54,羽,3,noflip,5
101,traditional,55,寅,4,flip,5
102,traditional,1,control_咫_只,0,noflip,2
102,traditional,2,东,5,noflip,2
102,traditional,3,豆,5,flip,2
102,traditional,4,缶,5,noflip,2
102,traditional,5,戈,3,noflip,2
102,traditional,6,山,5,noflip,2
102,traditional,7,丘,5,flip,2
102,traditional,8,永,5,flip,2
102,traditional,9,贝,5,flip,2
102,traditional,10,工,5,flip,2
102,traditional,11,卜,5,noflip,2
102,traditional,12,且,5,flip,2
102,traditional,13,不,5,noflip,2
102,traditional,14,弗,5,noflip,2
102,traditional,15,玉,5,noflip,2
102,traditional,16,糸,5,flip,2
102,traditional,17,长,5,noflip,2
102,traditional,18,乃,5,flip,2
102,traditional,19,牛,5,noflip,2
102,traditional,20,甫,5,flip,2
102,traditional,21,弓,2,flip,2
102,traditional,22,control_卡_上,0,flip,2
102,traditional,23,单,5,flip,2
102,traditional,24,亚,5,noflip,2
102,traditional,25,白,5,flip,2
102,traditional,26,control_乇_七,3,flip,2
102,traditional,27,歹,5,noflip,2
102,traditional,28,石,5,flip,2
102,traditional,29,若,5,noflip,2
102,traditional,30,角,5,noflip,2
102,traditional,31,用,5,flip,2
102,traditional,32,川,5,flip,2
102,traditional,33,control_匜_也,2,flip,2
102,traditional,34,丁,3,flip,2
102,traditional,35,水,5,noflip,2
102,traditional,36,卯,5,flip,2
102,traditional,37,气,5,noflip,2
102,traditional,38,网,5,noflip,2
102,traditional,39,勺,5,flip,2
102,traditional,40,易,5,noflip,2
102,traditional,41,羽,5,noflip,2
102,traditional,42,仓,5,noflip,2
102,traditional,43,以,5,flip,2
102,traditional,44,耳,5,noflip,2
102,traditional,45,马,5,noflip,2
102,traditional,46,月,5,noflip,2
102,traditional,47,甲,5,noflip,2
102,traditional,48,门,5,noflip,2
102,traditional,49,文,5,flip,2
102,traditional,50,口,5,flip,2
102,traditional,51,它,4,noflip,2
102,traditional,52,户,5,noflip,2
102,traditional,53,斤,5,noflip,2
102,traditional,54,control_刓_元,4,noflip,2
102,traditional,55,介,4,noflip,2
103,traditional,1,母,0,noflip,5
103,traditional,2,不,1,noflip,5
103,traditional,3,西,1,flip,5
103,traditional,4,九,2,noflip,5
103,traditional,5,弓,3,noflip,5
103,traditional,6,网,5,noflip,5
103,traditional,7,日,3,flip,5
103,traditional,8,犬,1,flip,5
103,traditional,9,丹,2,noflip,5
103,traditional,10,control_匜_也,3,flip,5
103,traditional,11,土,2,noflip,5
103,traditional,12,斤,3,noflip,5
103,traditional,13,豆,2,flip,5
103,traditional,14,齿,4,noflip,5
103,traditional,15,侯,3,flip,5
103,traditional,16,帝,3,flip,5
103,traditional,17,甫,3,noflip,5
103,traditional,18,子,1,noflip,5
103,traditional,19,乃,4,noflip,5
103,traditional,20,门,3,flip,5
103,traditional,21,丘,3,noflip,5
103,traditional,22,夫,2,noflip,5
103,traditional,23,工,1,noflip,5
103,traditional,24,若,0,flip,5
103,traditional,25,甲,4,flip,5
103,traditional,26,control_卡_上,4,noflip,5
103,traditional,27,龟,5,noflip,5
103,traditional,28,廾,2,flip,5
103,traditional,29,木,1,flip,5
103,traditional,30,鹿,3,flip,5
103,traditional,31,丰,3,flip,5
103,traditional,32,control_刓_元,3,flip,5
103,traditional,33,氏,3,flip,5
103,traditional,34,自,1,flip,5
103,traditional,35,易,3,noflip,5
103,traditional,36,首,3,flip,5
103,traditional,37,卯,3,noflip,5
103,traditional,38,井,2,noflip,5
103,traditional,39,面,1,noflip,5
103,traditional,40,以,2,noflip,5
103,traditional,41,臣,2,flip,5
103,traditional,42,寅,2,noflip,5
103,traditional,43,鬼,1,flip,5
103,traditional,44,control_咫_只,4,flip,5
103,traditional,45,衣,2,noflip,5
103,traditional,46,大,2,noflip,5
103,traditional,47,句,3,noflip,5
103,traditional,48,禾,2,flip,5
103,traditional,49,control_乇_七,3,noflip,5
103,traditional,50,勺,2,noflip,5
103,traditional,51,南,1,noflip,5
103,traditional,52,老,4,flip,5
103,traditional,53,口,2,flip,5
103,traditional,54,登,0,noflip,5
103,traditional,55,目,1,flip,5
104,traditional,1,昔,3,flip,5
104,traditional,2,control_咫_只,5,noflip,5
104,traditional,3,辛,5,flip,5
104,traditional,4,首,5,flip,5
104,traditional,5,丁,5,noflip,5
104,traditional,6,斗,3,noflip,5
104,traditional,7,豆,0,noflip,5
104,traditional,8,control_刓_元,5,flip,5
104,traditional,9,儿,0,noflip,5
104,traditional,10,曲,4,noflip,5
104,traditional,11,糸,1,noflip,5
104,traditional,12,东,0,noflip,5
104,traditional,13,用,2,flip,5
104,traditional,14,甫,2,flip,5
104,traditional,15,方,2,flip,5
104,traditional,16,川,1,flip,5
104,traditional,17,率,3,noflip,5
104,traditional,18,巴,1,flip,5
104,traditional,19,田,3,flip,5
104,traditional,20,又,3,noflip,5
104,traditional,21,工,1,flip,5
104,traditional,22,control_匜_也,3,flip,5
104,traditional,23,火,2,noflip,5
104,traditional,24,向,2,noflip,5
104,traditional,25,control_卡_上,3,flip,5
104,traditional,26,control_乇_七,4,flip,5
104,traditional,27,入,2,noflip,5
104,traditional,28,亚,2,noflip,5
104,traditional,29,犬,2,flip,5
104,traditional,30,它,2,noflip,5
104,traditional,31,夫,2,flip,5
104,traditional,32,宫,3,flip,5
104,traditional,33,午,3,noflip,5
104,traditional,34,吕,2,noflip,5
104,traditional,35,鬼,2,flip,5
104,traditional,36,鼠,1,noflip,5
104,traditional,37,于,5,noflip,5
104,traditional,38,己,2,flip,5
104,traditional,39,勺,2,noflip,5
104,traditional,40,函,5,noflip,5
104,traditional,41,燕,5,noflip,5
104,traditional,42,勿,2,flip,5
104,traditional,43,不,0,flip,5
104,traditional,44,京,3,flip,5
104,traditional,45,而,3,flip,5
104,traditional,46,鸟,4,noflip,5
104,traditional,47,单,3,noflip,5
104,traditional,48,九,4,flip,5
104,traditional,49,羊,4,noflip,5
104,traditional,50,臣,3,noflip,5
104,traditional,51,蜀,3,noflip,5
104,traditional,52,云,5,flip,5
104,traditional,53,西,5,noflip,5
104,traditional,54,缶,5,noflip,5
104,traditional,55,庚,5,flip,5
105,traditional,1,句,0,flip,4
105,traditional,2,南,0,flip,4
105,traditional,3,鹿,0,flip,4
105,traditional,4,糸,0,noflip,4
105,traditional,5,缶,0,noflip,4
105,traditional,6,control_匜_也,5,flip,4
105,traditional,7,京,0,noflip,4
105,traditional,8,卯,0,flip,4
105,traditional,9,秋,0,noflip,4
105,traditional,10,而,0,noflip,4
105,traditional,11,勺,0,noflip,4
105,traditional,12,不,0,flip,4
105,traditional,13,以,0,noflip,4
105,traditional,14,方,0,noflip,4
105,traditional,15,九,0,flip,4
105,traditional,16,火,0,noflip,4
105,traditional,17,斗,0,noflip,4
105,traditional,18,西,0,noflip,4
105,traditional,19,向,0,noflip,4
105,traditional,20,函,0,flip,4
105,traditional,21,白,0,noflip,4
105,traditional,22,鼎,0,flip,4
105,traditional,23,兆,0,noflip,4
105,traditional,24,父,0,flip,4
105,traditional,25,鬼,0,noflip,4
105,traditional,26,禾,0,flip,4
105,traditional,27,网,0,flip,4
105,traditional,28,control_乇_七,5,noflip,4
105,traditional,29,control_咫_只,5,flip,4
105,traditional,30,羊,0,flip,4
105,traditional,31,昔,0,noflip,4
105,traditional,32,豆,0,flip,4
105,traditional,33,山,0,flip,4
105,traditional,34,牛,0,flip,4
105,traditional,35,吕,0,flip,4
105,traditional,36,斤,0,flip,4
105,traditional,37,月,0,flip,4
105,traditional,38,辛,0,flip,4
105,traditional,39,乙,0,noflip,4
105,traditional,40,侯,0,noflip,4
105,traditional,41,虎,0,noflip,4
105,traditional,42,仓,0,noflip,4
105,traditional,43,果,0,flip,4
105,traditional,44,弓,0,noflip,4
105,traditional,45,入,5,flip,4
105,traditional,46,单,0,flip,4
105,traditional,47,乃,0,flip,4
105,traditional,48,田,0,flip,4
105,traditional,49,周,0,noflip,4
105,traditional,50,巾,0,noflip,4
105,traditional,51,文,0,flip,4
105,traditional,52,人,0,flip,4
105,traditional,53,子,0,noflip,4
105,traditional,54,control_刓_元,0,flip,4
105,traditional,55,control_卡_上,5,flip,4
106,traditional,1,鬼,1,flip,3
106,traditional,2,米,1,flip,3
106,traditional,3,缶,1,noflip,3
106,traditional,4,子,1,noflip,3
106,traditional,5,井,2,noflip,3
106,traditional,6,不,1,flip,3
106,traditional,7,弓,3,flip,3
106,traditional,8,车,1,flip,3
106,traditional,9,向,2,flip,3
106,traditional,10,未,2,noflip,3
